## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice12_insert_size_histogram.pdf INPUT=lice12.sorted.bam OUTPUT=alignment_metrics/lice12_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:47:36 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
254	113	2	1253649	290.498694	186.884482	143728	FR	45	91	135	181	227	277	343	443	585	1247			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	14
3	56
4	159
5	28
7	3
8	1
9	3
10	2
12	4
13	1
14	10
15	7
16	10
17	9
18	8
19	2051
20	1231
21	532
22	351
23	147
24	97
25	520
26	101
27	108
28	70
29	66
30	40
31	64
32	555
33	453
34	422
35	928
36	93
37	384
38	540
39	94
40	34
41	39
42	219
43	55
44	43
45	47
46	42
47	64
48	43
49	67
50	44
51	43
52	142
53	40
54	95
55	46
56	48
57	44
58	56
59	68
60	63
61	77
62	76
63	87
64	122
65	96
66	91
67	108
68	121
69	100
70	110
71	103
72	106
73	123
74	117
75	151
76	122
77	137
78	147
79	178
80	164
81	144
82	157
83	165
84	179
85	181
86	199
87	209
88	193
89	185
90	219
91	208
92	219
93	190
94	218
95	226
96	223
97	238
98	214
99	217
100	269
101	257
102	232
103	288
104	260
105	270
106	229
107	252
108	274
109	350
110	296
111	325
112	326
113	300
114	312
115	303
116	307
117	289
118	317
119	376
120	375
121	338
122	367
123	312
124	379
125	356
126	348
127	345
128	322
129	453
130	354
131	325
132	334
133	349
134	427
135	383
136	356
137	392
138	377
139	457
140	459
141	345
142	413
143	395
144	384
145	358
146	415
147	375
148	361
149	420
150	385
151	389
152	381
153	374
154	380
155	449
156	365
157	409
158	416
159	411
160	367
161	402
162	386
163	397
164	413
165	374
166	402
167	407
168	392
169	372
170	393
171	362
172	408
173	375
174	364
175	368
176	455
177	373
178	340
179	424
180	349
181	396
182	394
183	393
184	399
185	365
186	400
187	349
188	381
189	375
190	377
191	367
192	395
193	420
194	402
195	336
196	361
197	371
198	380
199	382
200	355
201	325
202	323
203	404
204	373
205	359
206	347
207	417
208	366
209	337
210	383
211	362
212	374
213	360
214	349
215	380
216	364
217	391
218	392
219	332
220	333
221	331
222	346
223	323
224	364
225	357
226	349
227	364
228	347
229	315
230	351
231	331
232	354
233	384
234	372
235	323
236	309
237	346
238	325
239	323
240	340
241	373
242	314
243	338
244	315
245	297
246	327
247	333
248	375
249	316
250	304
251	317
252	302
253	292
254	294
255	313
256	342
257	355
258	325
259	340
260	290
261	289
262	321
263	344
264	313
265	293
266	315
267	280
268	290
269	284
270	323
271	334
272	327
273	330
274	337
275	319
276	295
277	287
278	293
279	293
280	288
281	278
282	280
283	325
284	315
285	284
286	285
287	301
288	277
289	274
290	318
291	289
292	286
293	280
294	267
295	280
296	280
297	272
298	279
299	266
300	299
301	291
302	261
303	276
304	294
305	279
306	255
307	269
308	260
309	294
310	276
311	281
312	315
313	261
314	270
315	265
316	250
317	260
318	249
319	285
320	246
321	279
322	285
323	273
324	250
325	244
326	255
327	254
328	230
329	237
330	227
331	273
332	229
333	252
334	232
335	243
336	228
337	256
338	242
339	265
340	236
341	263
342	238
343	221
344	243
345	214
346	234
347	214
348	256
349	239
350	230
351	202
352	251
353	233
354	239
355	241
356	228
357	230
358	239
359	229
360	231
361	234
362	232
363	244
364	213
365	198
366	207
367	202
368	194
369	222
370	249
371	195
372	229
373	214
374	206
375	221
376	203
377	205
378	221
379	192
380	199
381	228
382	196
383	187
384	191
385	203
386	219
387	184
388	177
389	204
390	215
391	194
392	178
393	194
394	210
395	205
396	206
397	222
398	210
399	202
400	216
401	181
402	194
403	209
404	175
405	192
406	194
407	207
408	221
409	201
410	187
411	140
412	184
413	159
414	210
415	161
416	191
417	198
418	175
419	198
420	185
421	186
422	185
423	200
424	163
425	139
426	160
427	164
428	166
429	165
430	201
431	148
432	176
433	171
434	183
435	162
436	127
437	151
438	161
439	167
440	161
441	146
442	127
443	180
444	164
445	170
446	168
447	133
448	134
449	175
450	159
451	160
452	150
453	166
454	160
455	152
456	154
457	142
458	150
459	146
460	132
461	139
462	136
463	144
464	147
465	142
466	142
467	126
468	142
469	137
470	146
471	141
472	149
473	134
474	158
475	163
476	116
477	125
478	132
479	120
480	149
481	135
482	125
483	116
484	124
485	124
486	119
487	112
488	134
489	138
490	115
491	108
492	139
493	117
494	116
495	112
496	121
497	120
498	111
499	125
500	111
501	113
502	101
503	121
504	126
505	113
506	103
507	121
508	110
509	111
510	114
511	100
512	107
513	107
514	109
515	110
516	120
517	109
518	93
519	96
520	116
521	110
522	99
523	89
524	97
525	104
526	101
527	84
528	98
529	101
530	91
531	110
532	95
533	98
534	107
535	85
536	96
537	100
538	107
539	88
540	82
541	85
542	86
543	94
544	109
545	98
546	92
547	80
548	94
549	81
550	113
551	80
552	88
553	80
554	75
555	105
556	84
557	91
558	84
559	83
560	105
561	91
562	88
563	75
564	69
565	90
566	95
567	97
568	67
569	82
570	88
571	78
572	75
573	73
574	78
575	78
576	75
577	74
578	81
579	66
580	71
581	56
582	78
583	72
584	72
585	76
586	65
587	89
588	73
589	64
590	61
591	79
592	90
593	59
594	54
595	56
596	67
597	64
598	69
599	63
600	51
601	76
602	57
603	82
604	75
605	67
606	65
607	66
608	55
609	80
610	63
611	59
612	59
613	60
614	69
615	65
616	45
617	59
618	59
619	68
620	58
621	70
622	71
623	60
624	56
625	70
626	60
627	63
628	51
629	67
630	59
631	56
632	40
633	36
634	44
635	49
636	43
637	63
638	56
639	53
640	56
641	46
642	38
643	47
644	45
645	43
646	45
647	50
648	56
649	58
650	43
651	49
652	46
653	49
654	50
655	58
656	66
657	35
658	46
659	46
660	29
661	41
662	52
663	47
664	50
665	49
666	31
667	26
668	41
669	51
670	41
671	39
672	40
673	43
674	49
675	34
676	40
677	41
678	42
679	37
680	35
681	50
682	35
683	38
684	34
685	33
686	37
687	27
688	34
689	32
690	41
691	37
692	24
693	30
694	38
695	26
696	36
697	39
698	43
699	34
700	28
701	48
702	27
703	51
704	28
705	29
706	30
707	33
708	21
709	23
710	44
711	26
712	31
713	47
714	36
715	32
716	40
717	37
718	33
719	37
720	27
721	28
722	33
723	32
724	31
725	33
726	34
727	41
728	34
729	36
730	33
731	22
732	24
733	29
734	28
735	33
736	31
737	24
738	29
739	24
740	23
741	35
742	22
743	25
744	39
745	31
746	28
747	24
748	29
749	16
750	23
751	27
752	30
753	28
754	19
755	20
756	26
757	27
758	28
759	22
760	28
761	21
762	33
763	25
764	29
765	24
766	33
767	27
768	27
769	18
770	28
771	20
772	22
773	24
774	23
775	29
776	19
777	15
778	19
779	21
780	29
781	17
782	21
783	19
784	28
785	15
786	28
787	15
788	25
789	15
790	25
791	12
792	16
793	16
794	13
795	24
796	20
797	21
798	28
799	18
800	17
801	19
802	30
803	24
804	21
805	12
806	17
807	20
808	22
809	20
810	16
811	21
812	19
813	14
814	20
815	16
816	13
817	16
818	21
819	16
820	17
821	17
822	10
823	14
824	14
825	16
826	14
827	22
828	21
829	13
830	20
831	21
832	16
833	12
834	14
835	16
836	13
837	17
838	18
839	13
840	17
841	16
842	13
843	12
844	13
845	18
846	11
847	14
848	8
849	11
850	15
851	13
852	12
853	9
854	13
855	10
856	9
857	16
858	17
859	3
860	21
861	14
862	13
863	15
864	13
865	15
866	10
867	12
868	5
869	7
870	8
871	10
872	10
873	14
874	14
875	16
876	8
877	14
878	8
879	11
880	11
881	12
882	10
883	10
884	6
885	11
886	10
887	9
888	9
889	6
890	8
891	8
892	10
893	10
894	8
895	9
896	8
897	6
898	10
899	16
900	10
901	10
902	11
903	12
904	10
905	13
906	9
907	16
908	6
909	11
910	12
911	5
912	3
913	9
914	10
915	11
916	7
917	8
918	8
919	6
920	9
921	6
922	7
923	7
924	7
925	9
926	6
927	4
928	5
929	7
930	8
931	10
932	4
933	6
934	4
935	7
936	10
937	11
938	5
939	5
940	9
941	10
942	4
943	2
944	7
945	9
946	5
947	11
948	7
949	12
950	8
951	7
952	9
953	6
954	8
955	6
956	3
957	6
958	5
959	7
960	6
961	6
962	12
963	4
964	9
965	6
966	10
967	2
968	10
969	5
970	5
971	4
972	3
973	7
974	3
975	7
976	5
977	5
978	2
979	2
980	1
981	7
982	2
983	10
984	6
985	1
986	8
987	7
988	4
989	3
990	3
991	6
992	6
993	3
994	5
995	2
996	3
997	5
998	5
999	4
1000	5
1001	5
1002	6
1003	4
1004	6
1005	4
1006	4
1007	6
1008	6
1009	7
1010	4
1011	6
1012	2
1013	5
1014	4
1015	5
1016	2
1017	10
1018	3
1019	3
1020	5
1021	3
1022	2
1023	6
1024	5
1025	5
1026	3
1027	9
1028	7
1029	3
1030	2
1031	4
1032	5
1033	2
1034	5
1035	1
1036	5
1037	1
1038	2
1039	1
1040	3
1041	3
1042	2
1043	3
1044	4
1046	3
1047	3
1048	3
1049	4
1050	5
1051	3
1052	3
1053	1
1054	7
1055	2
1056	1
1057	5
1058	2
1059	5
1060	3
1061	3
1062	2
1063	2
1064	2
1065	2
1066	1
1067	2
1068	4
1069	2
1070	3
1071	3
1072	2
1073	1
1074	1
1075	1
1076	3
1077	2
1078	4
1079	1
1080	4
1081	1
1082	3
1083	1
1084	2
1085	3
1086	4
1087	3
1088	2
1089	3
1090	7
1091	1
1092	1
1093	1
1094	2
1095	1
1096	2
1099	1
1101	1
1102	2
1103	2
1105	1
1106	1
1109	1
1111	2
1112	1
1113	3
1114	3
1115	2
1116	2
1117	1
1118	1
1119	1
1120	1
1121	1
1123	1
1124	1
1126	1
1128	3
1130	1
1131	1
1133	2
1135	1
1136	2
1137	3
1141	3
1142	1
1143	2
1145	2
1146	1
1148	3
1149	2
1150	2
1151	1
1152	2
1153	2
1156	2
1161	1
1162	1
1164	1
1166	1
1170	2
1177	1
1178	3
1181	3
1183	2
1185	1
1187	1
1189	1
1190	2
1195	2
1197	1
1198	1
1199	1
1208	1
1209	1
1211	2
1214	1
1215	1
1219	1
1222	1
1223	1
1228	1
1235	1
1253	1
1260	1
1264	1
1266	1
1268	1
1271	1
1272	1
1277	1
1284	2
1287	1
1288	1
1292	1
1298	1
1300	1
1307	1
1311	1
1321	1
1327	1
1331	1
1338	1
1339	1

