## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice11_insert_size_histogram.pdf INPUT=lice11.sorted.bam OUTPUT=alignment_metrics/lice11_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:47:20 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
239	99	2	704221	279.279424	170.338136	52392	FR	39	81	119	159	199	241	291	377	553	1187			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	16
3	43
4	117
5	14
6	1
8	1
9	3
11	2
13	1
14	1
15	3
17	2
18	2
19	144
20	108
21	56
22	61
23	50
24	58
25	39
26	44
27	31
28	30
29	31
30	15
31	29
32	35
33	34
34	37
35	42
36	15
37	27
38	21
39	14
40	14
41	17
42	23
43	13
44	29
45	27
46	13
47	14
48	22
49	15
50	23
51	27
52	15
53	24
54	33
55	25
56	29
57	25
58	32
59	26
60	32
61	36
62	39
63	28
64	46
65	47
66	52
67	43
68	43
69	51
70	54
71	59
72	47
73	54
74	62
75	51
76	79
77	62
78	59
79	71
80	71
81	66
82	73
83	90
84	93
85	72
86	65
87	90
88	98
89	110
90	101
91	100
92	91
93	85
94	109
95	96
96	87
97	113
98	125
99	114
100	121
101	130
102	100
103	139
104	154
105	113
106	124
107	121
108	156
109	148
110	143
111	168
112	142
113	137
114	148
115	148
116	147
117	158
118	151
119	150
120	135
121	123
122	152
123	169
124	168
125	167
126	150
127	166
128	164
129	169
130	172
131	164
132	184
133	158
134	167
135	166
136	166
137	199
138	171
139	190
140	174
141	180
142	173
143	156
144	205
145	163
146	177
147	166
148	167
149	161
150	156
151	211
152	159
153	188
154	170
155	166
156	148
157	187
158	186
159	177
160	176
161	156
162	183
163	168
164	188
165	158
166	155
167	166
168	146
169	155
170	185
171	163
172	167
173	159
174	186
175	157
176	172
177	156
178	174
179	156
180	178
181	150
182	157
183	146
184	135
185	162
186	158
187	158
188	159
189	162
190	155
191	161
192	165
193	150
194	133
195	162
196	169
197	178
198	167
199	160
200	165
201	156
202	132
203	153
204	137
205	149
206	124
207	146
