## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice14_insert_size_histogram.pdf INPUT=lice14.sorted.bam OUTPUT=alignment_metrics/lice14_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:51:01 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
252	96	2	2200451	284.554259	158.40516	5106185	FR	39	77	115	153	193	235	283	351	499	1077			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	448
3	1282
4	5126
5	772
6	31
7	42
8	28
9	72
10	43
11	54
12	40
13	61
14	61
15	67
16	66
17	82
18	74
19	5217
20	4178
21	3447
22	3104
23	2854
24	2718
25	3077
26	2405
27	2437
28	2075
29	1966
30	1553
31	1521
32	1972
33	1599
34	1386
35	1851
36	916
37	1296
38	1300
39	1130
40	926
41	983
42	1244
43	1099
44	1091
45	1124
46	1261
47	1318
48	1369
49	1543
50	1562
51	1619
52	1749
53	1746
54	1832
55	1893
56	2001
57	2297
58	2397
59	2588
60	2702
61	2631
62	2759
63	2784
64	2983
65	3125
66	3504
67	3562
68	3880
69	4064
70	4042
71	4281
72	4352
73	4483
74	4535
75	4736
76	5019
77	5254
78	5484
79	5758
80	5961
81	6025
82	6158
83	6491
84	6414
85	6618
86	6816
87	7176
88	7499
89	7937
90	7900
91	8187
92	8144
93	8460
94	8539
95	8601
96	8832
97	9130
98	9535
99	9737
100	9733
101	10199
102	10222
103	10449
104	10718
105	10518
106	10666
107	10701
108	11252
109	11772
110	11518
111	11928
112	11826
113	12224
114	12216
115	12179
116	12279
117	12800
118	12947
119	13865
120	13076
121	13475
122	13816
123	14064
124	14254
125	13615
126	13692
127	13599
128	14327
129	14835
130	14180
131	14511
132	14241
133	14735
134	15381
135	14720
136	14765
137	14471
138	15237
139	16275
140	15370
141	15138
142	15774
143	15499
144	15485
145	15334
146	15375
147	15209
148	15321
149	15499
150	15500
151	15657
152	15656
153	15947
154	15938
155	15849
156	16015
157	15614
158	15805
159	16090
160	16044
161	16185
162	16019
163	15923
164	16123
165	15982
166	15759
167	16067
168	15703
169	15918
170	15730
171	15708
172	16238
173	16233
174	15993
175	16096
176	16018
177	16157
178	15839
179	15947
180	15674
181	15766
182	16010
183	15957
184	16329
185	15779
186	16020
187	15908
188	16011
189	15637
190	15864
191	15809
192	15597
193	15714
194	16013
195	15905
196	15785
197	15574
198	15320
199	15588
200	15434
201	15504
202	15348
203	15350
204	15833
205	15199
206	15043
207	15273
208	15189
209	15201
210	15166
211	15103
212	15101
213	15027
214	15155
215	14916
216	15196
217	15123
218	14986
219	14842
220	14796
221	14853
222	14654
223	14821
224	14850
225	14855
226	14445
227	14852
228	14511
229	14433
230	14505
231	14462
232	14268
233	14252
234	14403
235	14499
236	14200
237	14091
238	14011
239	14384
240	14281
241	13923
242	13866
243	13946
244	13874
245	13850
246	13895
247	13541
248	13888
249	13550
250	13295
251	13512
252	13572
253	13487
254	13301
255	13518
256	13203
257	13147
258	13130
259	13164
260	12990
261	13042
262	13017
263	13229
264	12883
265	12995
266	12708
267	13014
268	12785
269	12844
270	12718
271	12575
272	12780
273	12551
274	12408
275	12329
276	12315
277	12396
278	12374
279	12366
280	12306
281	12533
282	12310
283	12137
284	12047
285	12180
286	11923
287	12020
288	12033
289	11810
290	11816
291	11599
292	11623
293	11545
294	11600
295	11543
296	11416
297	11466
298	11627
299	11402
300	11275
301	11294
302	11105
303	11179
304	11099
305	11127
306	11090
307	10990
308	11066
309	10983
310	10976
311	11122
312	10897
313	10630
314	10578
315	10503
316	10440
317	10464
318	10609
319	10507
320	10476
321	10363
322	10368
323	10260
324	10377
325	10286
326	10153
327	10087
328	10250
329	10065
330	9812
331	9865
332	9798
333	9721
334	9918
335	9781
336	9706
337	9672
338	9735
339	9525
340	9610
341	9652
342	9708
343	9373
344	9400
345	9254
346	9260
347	9234
348	9020
349	9013
350	9049
351	8870
352	8981
353	8853
354	8981
355	8935
356	8968
357	8895
358	8756
359	8836
360	8800
361	8699
362	8502
363	8459
364	8518
365	8464
366	8393
367	8346
368	8189
369	8478
370	8215
371	8136
372	8154
373	8127
374	8123
375	8156
376	7885
377	7796
378	8084
379	7783
380	7793
381	7749
382	7774
383	7786
384	7540
385	7486
386	7622
387	7528
388	7641
389	7352
390	7482
391	7369
392	7340
393	7218
394	7402
395	7191
396	7032
397	7058
398	7057
399	6949
400	6844
401	6820
402	6939
403	6924
404	6812
405	6818
406	6663
407	6716
408	6673
409	6697
410	6629
411	6650
412	6455
413	6591
414	6381
415	6481
416	6467
417	6445
418	6369
419	6208
420	6173
421	6233
422	6203
423	6217
424	6183
425	6120
426	6083
427	6120
428	6026
429	5979
430	5811
431	5709
432	5890
433	5899
434	5679
435	5753
436	5862
437	5676
438	5543
439	5477
440	5564
441	5456
442	5421
443	5729
444	5365
445	5453
446	5310
447	5409
448	5103
449	5176
450	5175
451	5161
452	5235
453	5139
454	5150
455	5119
456	4954
457	4835
458	4931
459	5007
460	4792
461	4926
462	4809
463	4738
464	4803
465	4866
466	4668
467	4658
468	4615
469	4612
470	4607
471	4614
472	4501
473	4626
474	4550
475	4463
476	4407
477	4435
478	4488
479	4191
480	4372
481	4212
482	4229
483	4371
484	4181
485	4174
486	4043
487	4018
488	4076
489	4196
490	4009
491	4028
492	3910
493	3864
494	4024
495	3834
496	3906
497	3962
498	3902
499	3845
500	3782
501	3724
502	3672
503	3754
504	3682
505	3717
506	3586
507	3534
508	3606
509	3617
510	3431
511	3552
512	3419
513	3633
514	3430
515	3433
516	3476
517	3394
518	3357
519	3422
520	3278
521	3312
522	3261
523	3181
524	3195
525	3172
526	3242
527	3192
528	3163
529	3068
530	3214
531	3010
532	3175
533	3092
534	3022
535	2984
536	3040
537	2976
538	2975
539	2941
540	2967
541	2871
542	2849
543	2864
544	2816
545	2788
546	2747
547	2698
548	2741
549	2672
550	2745
551	2674
552	2636
553	2644
554	2707
555	2631
556	2574
557	2560
558	2587
559	2582
560	2519
561	2568
562	2616
563	2479
564	2382
565	2469
566	2420
567	2357
568	2422
569	2344
570	2383
571	2333
572	2275
573	2268
574	2253
575	2298
576	2193
577	2259
578	2317
579	2116
580	2222
581	2118
582	2075
583	2177
584	2200
585	2177
586	2067
587	2099
588	2117
589	2071
590	1992
591	1990
592	2014
593	2042
594	2056
595	1973
596	1942
597	1962
598	2000
599	1811
600	1924
601	1830
602	1898
603	1824
604	1916
605	1839
606	1831
607	1754
608	1756
609	1763
610	1720
611	1840
612	1792
613	1681
614	1732
615	1699
616	1714
617	1671
618	1595
619	1728
620	1622
621	1550
622	1662
623	1580
624	1508
625	1557
626	1529
627	1557
628	1432
629	1524
630	1538
631	1584
632	1467
633	1391
634	1481
635	1443
636	1411
637	1413
638	1444
639	1402
640	1343
641	1388
642	1388
643	1360
644	1340
645	1335
646	1329
647	1353
648	1313
649	1277
650	1284
651	1213
652	1345
653	1286
654	1238
655	1227
656	1241
657	1253
658	1206
659	1199
660	1179
661	1208
662	1137
663	1138
664	1169
665	1117
666	1116
667	1159
668	1143
669	1070
670	1091
671	1110
672	1080
673	1113
674	988
675	1053
676	1022
677	1027
678	1013
679	1043
680	1038
681	1016
682	998
683	966
684	1018
685	1013
686	947
687	976
688	996
689	1035
690	974
691	974
692	982
693	937
694	916
695	909
696	873
697	932
698	877
699	883
700	832
701	851
702	866
703	859
704	815
705	884
706	865
707	927
708	812
709	822
710	837
711	826
712	837
713	754
714	766
715	772
716	852
717	756
718	755
719	804
720	779
721	831
722	746
723	716
724	768
725	664
726	710
727	705
728	687
729	683
730	729
731	687
732	671
733	682
734	639
735	677
736	653
737	700
738	665
739	650
740	663
741	620
742	669
743	612
744	584
745	628
746	640
747	611
748	629
749	582
750	558
751	613
752	563
753	558
754	558
755	569
756	556
757	555
758	561
759	523
760	549
761	541
762	558
763	540
764	511
765	531
766	482
767	472
768	499
769	493
770	540
771	531
772	474
773	490
774	522
775	477
776	448
777	475
778	456
779	434
780	492
781	469
782	454
783	464
784	460
785	461
786	450
787	512
788	467
789	411
790	428
791	440
792	438
793	446
794	405
795	423
796	423
797	404
798	418
799	402
800	419
801	379
802	365
803	402
804	355
805	399
806	382
807	357
808	393
809	355
810	355
811	324
812	364
813	353
814	342
815	340
816	315
817	357
818	335
819	347
820	339
821	363
822	314
823	335
824	306
825	312
826	375
827	320
828	311
829	280
830	307
831	320
832	302
833	309
834	295
835	305
836	304
837	303
838	293
839	275
840	313
841	285
842	289
843	258
844	276
845	286
846	255
847	272
848	273
849	270
850	246
851	237
852	261
853	271
854	236
855	246
856	290
857	248
858	224
859	249
860	232
861	213
862	239
863	243
864	251
865	214
866	204
867	254
868	183
869	221
870	193
871	207
872	194
873	203
874	240
875	192
876	212
877	183
878	207
879	186
880	181
881	200
882	213
883	188
884	177
885	194
886	211
887	206
888	187
