## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice59_insert_size_histogram.pdf INPUT=lice59.sorted.bam OUTPUT=alignment_metrics/lice59_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 00:39:02 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
210	81	4	803	233.589474	139.110415	285	FR	31	65	99	137	163	203	247	343	441	1035			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
4	1
19	5
20	4
23	2
27	1
28	1
29	2
30	1
32	1
38	1
62	1
63	1
67	1
73	2
75	1
77	1
78	1
84	1
85	1
87	1
90	3
91	2
92	1
95	1
98	1
100	3
101	1
102	1
104	1
105	1
106	1
108	1
110	1
111	1
112	1
113	2
114	2
115	2
117	1
123	2
124	1
126	1
130	1
131	1
132	1
134	3
135	2
137	2
138	2
139	3
141	1
144	1
146	3
148	1
149	1
150	1
151	3
153	1
154	3
155	1
156	1
158	1
159	1
161	1
164	1
165	3
167	1
168	1
169	1
171	1
172	3
174	1
176	2
177	2
178	2
179	1
180	3
181	1
185	1
186	1
187	1
188	1
189	1
192	1
193	2
195	1
196	1
197	2
198	1
199	4
201	1
202	3
205	1
210	2
212	1
213	1
214	2
216	1
217	2
220	1
221	4
223	1
225	2
226	2
228	1
231	1
232	1
233	1
234	1
236	1
238	2
241	1
245	2
246	1
247	2
248	1
249	1
250	1
251	1
252	1
256	1
259	1
260	1
261	1
265	1
269	1
270	1
275	2
276	1
278	3
279	1
281	2
283	1
285	1
287	2
288	2
289	1
291	4
292	1
293	1
295	2
296	1
305	1
306	2
307	1
308	1
309	1
311	2
319	1
320	1
321	3
322	1
324	1
326	1
328	1
333	1
334	1
338	1
341	1
343	3
345	1
347	2
352	1
353	1
356	3
364	1
379	1
380	1
381	1
384	2
397	1
400	1
406	1
415	1
420	2
430	2
439	1
440	1
444	3
448	1
450	1
469	1
470	1
473	1
475	1
484	1
486	1
488	1
490	1
492	1
523	1
542	1
547	1
550	1
553	2
557	1
602	1
680	1
727	1
728	1
803	1

