## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice96_insert_size_histogram.pdf INPUT=lice96.sorted.bam OUTPUT=alignment_metrics/lice96_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 02:12:44 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
249	96	2	2345286	278.052685	154.945608	11515279	FR	39	75	113	153	193	235	285	357	485	1019			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	596
3	2058
4	9566
5	1176
6	88
7	120
8	95
9	225
10	86
11	111
12	78
13	111
14	119
15	152
16	152
17	282
18	335
19	36821
20	17418
21	25272
22	18733
23	17596
24	7815
25	7888
26	6100
27	6232
28	6324
29	4898
30	4126
31	3981
32	17685
33	9633
34	20275
35	21446
36	2940
37	4870
38	6605
39	3814
40	6018
41	4815
42	2942
43	4977
44	3993
45	3114
46	3278
47	3510
48	4194
49	4648
50	4122
51	4547
52	4284
53	4190
54	4481
55	4583
56	5148
57	5387
58	5683
59	6928
60	6324
61	7561
62	6742
63	7517
64	7739
65	7615
66	8165
67	8795
68	10567
69	9368
70	10001
71	9923
72	9836
73	9975
74	10086
75	10805
76	11406
77	12384
78	15765
79	15452
80	14385
81	14050
82	13823
83	14127
84	13979
85	15417
86	14969
87	15977
88	16687
89	17090
90	17543
91	18240
92	18018
93	18337
94	18569
95	18603
96	19419
97	19855
98	20407
99	21550
100	21450
101	22373
102	22840
103	23646
104	23430
105	23264
106	23679
107	23077
108	24150
109	26219
110	25708
111	26779
112	27190
113	26497
114	26973
115	27373
116	26372
117	26926
118	27398
119	29943
120	29569
121	29669
122	29972
123	29650
124	31700
125	29500
126	29265
127	30060
128	29962
129	32429
130	31190
131	31647
132	31727
133	32349
134	34084
135	31804
136	32081
137	31793
138	32245
139	35553
140	32647
141	33802
142	34218
143	33908
144	35120
145	34116
146	34234
147	33332
148	33842
149	34733
150	33491
151	34318
152	34127
153	35962
154	34659
155	34535
156	34675
157	34638
158	34260
159	34266
160	34122
161	34525
162	34878
163	35104
164	36031
165	35134
166	35860
