## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice2_insert_size_histogram.pdf INPUT=lice2.sorted.bam OUTPUT=alignment_metrics/lice2_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:33:42 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
243	95	2	1713574	270.307447	156.132748	3215720	FR	37	75	113	151	191	235	287	371	479	1025			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	143
3	371
4	1447
5	254
6	21
7	15
8	18
9	38
10	30
11	22
12	18
13	33
14	45
15	44
16	42
17	56
18	64
19	61333
20	29384
21	13623
22	6969
23	3987
24	2668
25	2851
26	2350
27	1924
28	1606
29	1400
30	1092
31	976
32	1831
33	1538
34	1356
35	2337
36	668
37	1169
38	1355
39	754
40	574
41	635
42	999
43	759
44	728
45	766
46	746
47	784
48	833
49	907
50	931
51	1079
52	1247
53	1030
54	1093
55	1202
56	1268
57	1348
58	1470
59	1539
60	1670
61	1622
62	1766
63	1637
64	1852
65	1831
66	2033
67	2185
68	2272
69	2329
70	2511
71	2516
72	2565
73	2723
74	2735
75	2914
76	2996
77	3212
78	3372
79	3505
80	3553
81	3556
82	3788
83	3905
84	3969
85	3994
86	4019
87	4401
88	4482
89	4572
90	4871
91	4858
92	4899
93	5055
94	5097
95	5262
96	5390
97	5522
98	5676
99	5959
100	6060
101	6012
102	6081
103	6380
104	6163
105	6420
106	6479
107	6877
108	6657
109	6946
110	7129
111	7275
112	7397
113	7385
114	7463
115	7476
116	7472
117	7553
118	7892
119	8141
120	7994
121	8238
122	8255
123	8360
124	8352
125	8410
126	8485
127	8344
128	8421
129	9022
130	8894
131	8901
132	8989
133	8884
134	9167
135	8981
136	9050
137	9101
138	9006
139	9600
140	9374
141	9371
142	9685
143	9536
144	9559
145	9475
146	9460
147	9499
148	9622
149	9645
150	9311
151	9627
152	9576
153	9705
154	9988
155	9742
156	9865
157	9609
158	9746
159	9683
160	9844
161	9726
162	9906
163	9827
164	10009
165	10112
166	9827
167	10009
168	9896
169	9734
170	9816
171	9887
172	10035
173	9963
174	10093
175	9998
176	10037
177	9895
178	9928
179	9829
180	9778
181	9741
182	9892
183	9981
184	9973
185	9828
186	9888
187	10085
188	9691
189	9786
190	9686
191	9832
192	9974
193	9888
194	9846
195	9773
196	9770
197	9854
198	9731
199	9852
200	9872
201	9618
202	9511
203	9542
204	9607
205	9783
206	9669
207	9442
208	9457
209	9694
210	9354
211	9544
212	9535
213	9490
214	9439
215	9478
216	9416
217	9321
218	9151
219	9299
220	9463
221	9224
222	9581
223	9165
224	9185
225	9162
226	9185
227	9300
228	9044
229	9214
230	9162
231	9099
232	8862
233	9120
234	8935
235	8891
236	8989
237	8926
238	8751
239	8947
240	8899
241	8858
242	8768
243	8629
