## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice70_insert_size_histogram.pdf INPUT=lice70.sorted.bam OUTPUT=alignment_metrics/lice70_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 00:59:42 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
259	104	2	2229121	296.195293	174.169056	2838198	FR	43	83	125	167	209	255	307	383	553	1203			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	159
3	424
4	1947
5	207
6	30
7	28
8	27
9	97
10	33
11	32
12	33
13	40
14	53
15	61
16	95
17	79
18	56
19	5714
20	4272
21	2738
22	2927
23	1655
24	1420
25	2608
26	1643
27	1364
28	1236
29	1075
30	896
31	884
32	2459
33	1674
34	2452
35	2771
36	843
37	1795
38	1959
39	764
40	576
41	575
42	1230
43	633
44	614
45	830
46	734
47	871
48	844
49	965
50	860
51	951
52	1357
53	899
54	1120
55	1099
56	1218
57	1282
58	1272
59	1518
60	1625
61	1621
62	1563
63	1665
64	1748
65	1734
66	1966
67	2063
68	2233
69	2506
70	2470
71	2534
72	2375
73	2570
74	2586
75	2731
76	2777
77	3016
78	3113
79	3408
80	3503
81	3544
82	3512
83	3731
84	3493
85	3717
86	3799
87	3945
88	4106
89	4560
90	4571
91	4747
92	4526
93	4584
94	4575
95	4691
96	4797
97	4946
98	5273
99	5544
100	5615
101	5734
102	5682
103	5807
104	5704
105	5621
106	5805
107	6064
108	5951
109	6413
110	6527
111	6601
112	6610
113	6676
114	6732
115	6545
116	6422
117	6763
118	6888
119	7444
120	7198
121	7421
122	7317
123	7431
124	7579
125	7274
126	7345
127	7141
128	7385
129	8013
130	7625
131	7794
132	7735
133	7999
134	8319
135	7764
136	7842
137	7681
138	7902
139	8338
140	8197
141	8154
142	8488
143	8345
144	8267
145	8056
146	7830
147	7991
148	8250
149	8031
150	8221
151	8307
152	8269
153	8551
154	8374
155	8293
156	8237
157	8125
158	7974
159	8189
160	8234
161	8117
162	8278
163	8466
164	8629
165	8356
166	8344
167	8338
168	8257
169	8148
170	8164
171	8333
172	8514
173	8429
174	8421
175	8438
176	8405
177	8418
178	8295
179	8247
180	8038
181	8091
182	8449
183	8128
184	8655
185	8222
186	8496
187	8175
188	8169
189	8157
190	8081
191	8181
192	8057
193	8273
194	8227
195	8268
196	8238
197	8212
198	7927
199	7983
200	7870
201	7962
202	8051
203	7960
204	8159
205	7998
206	8116
207	8052
208	7893
209	8049
210	7814
211	7775
212	7926
213	7888
214	7849
215	7637
216	8013
217	7719
218	7668
219	7749
220	7666
221	7615
222	7645
223	7626
224	7603
225	7711
226	7686
227	7753
228	7572
229	7697
230	7526
231	7511
232	7482
233	7314
234	7371
235	7647
236	7484
237	7658
238	7452
239	7394
240	7291
241	7294
242	7196
243	7293
244	7294
245	7177
246	7190
247	7179
248	7180
249	7145
250	7022
251	6807
252	7064
253	7009
254	6987
255	7108
256	6971
257	6948
258	6861
259	6842
260	6890
261	6836
262	6627
263	6813
264	6755
265	6518
266	6692
267	6732
268	6823
269	6789
270	6733
271	6716
272	6675
273	6587
274	6607
275	6520
276	6329
277	6496
278	6447
279	6520
280	6512
281	6394
282	6323
283	6355
284	6390
285	6268
286	6371
287	6223
288	6268
289	6166
290	6261
291	6194
292	6236
293	6219
294	6127
295	6193
296	6121
297	6123
298	5981
299	6030
300	5894
301	5859
302	5991
303	6046
304	5882
305	5924
306	5767
307	5821
308	5762
309	5685
310	5889
311	5864
312	5664
313	5701
314	5718
315	5614
316	5701
317	5734
318	5518
319	5638
320	5557
321	5554
322	5551
323	5368
324	5537
325	5420
326	5341
327	5425
328	5400
329	5399
330	5450
331	5295
332	5282
333	5290
334	5265
335	5352
336	5397
337	5203
338	5241
339	5145
340	5145
341	4944
342	5126
343	4978
344	5154
345	4904
346	4996
347	5011
348	4825
349	5055
350	4961
351	4825
352	4890
353	4794
354	4772
355	4873
356	4856
357	4915
358	4822
359	4877
360	4793
361	4737
362	4695
363	4566
364	4646
365	4577
366	4612
367	4599
368	4455
369	4479
370	4579
371	4354
372	4572
373	4386
374	4382
375	4539
376	4489
377	4364
378	4386
379	4337
380	4332
381	4305
382	4267
383	4232
384	4230
385	4304
386	4239
387	4184
388	4208
389	4040
390	4141
391	4151
392	4075
393	4001
394	3962
395	3974
396	4162
397	3999
398	4022
399	3952
400	3775
401	3859
402	3932
403	3892
404	3928
405	3848
406	3704
407	3753
408	3718
409	3731
410	3738
411	3787
412	3618
413	3743
414	3635
415	3680
416	3670
417	3699
418	3498
419	3631
420	3503
421	3444
422	3489
423	3493
424	3517
425	3529
426	3357
427	3334
428	3505
429	3423
430	3396
431	3298
432	3352
433	3280
434	3265
435	3159
436	3323
437	3203
438	3347
439	3198
440	3265
441	3249
442	3068
443	3090
444	3039
445	3181
446	3122
447	3074
448	2958
449	3004
450	3051
451	3010
452	2906
453	2977
454	2936
455	2992
456	2878
457	2820
458	2872
459	2844
460	2896
461	2872
462	2866
463	2839
464	2851
465	2815
466	2720
467	2834
468	2682
469	2754
470	2809
471	2735
472	2631
473	2653
474	2604
475	2676
476	2698
477	2570
478	2485
479	2587
480	2510
481	2465
482	2505
483	2500
484	2606
485	2428
486	2496
487	2298
488	2438
489	2419
490	2435
491	2356
492	2413
493	2312
494	2306
495	2310
496	2382
497	2278
498	2347
499	2267
500	2268
501	2217
502	2234
503	2204
504	2271
505	2185
506	2109
507	2197
508	2210
509	2234
510	2180
511	2186
512	2135
513	2013
514	2053
515	2105
516	2075
517	2054
518	2006
519	1984
520	2040
