## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice23_insert_size_histogram.pdf INPUT=lice23.sorted.bam OUTPUT=alignment_metrics/lice23_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:58:16 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
263	107	2	2282259	296.673802	176.057738	1193748	FR	43	85	129	171	215	263	319	411	551	1175			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	54
3	179
4	593
5	107
6	5
7	7
8	13
9	19
10	13
11	9
12	23
13	19
14	58
15	52
16	57
17	35
18	35
19	6347
20	4710
21	2554
22	1740
23	1072
24	849
25	2762
26	996
27	776
28	610
29	571
30	407
31	371
32	2869
33	2075
34	1817
35	4979
36	523
37	1704
38	2808
39	736
40	210
41	291
42	1380
43	318
44	295
45	454
46	270
47	377
48	341
49	374
50	335
51	361
52	1141
53	327
54	392
55	437
56	432
57	443
58	497
59	528
60	516
61	563
62	610
63	584
64	656
65	607
66	702
67	782
68	867
69	852
70	796
71	841
72	844
73	885
74	963
75	1104
76	973
77	1090
78	1132
79	1245
80	1224
81	1206
82	1106
83	1298
84	1249
85	1369
86	1485
87	1499
88	1568
89	1604
90	1570
91	1582
92	1708
93	1646
94	1753
95	1782
96	1826
97	1924
98	1921
99	1998
100	2101
101	2057
102	2028
103	2082
104	2207
105	2138
106	2197
107	2116
108	2276
109	2301
110	2521
111	2462
112	2573
113	2488
114	2519
115	2423
116	2545
117	2555
118	2584
119	2841
120	2678
121	2785
122	2854
123	2786
124	2938
125	2619
126	2744
127	2897
128	2920
129	3085
130	2952
131	2998
132	2950
133	3038
134	3217
135	3048
136	2999
137	2996
138	3011
139	3208
140	3083
141	3215
142	3279
143	3249
144	3230
145	3132
146	3200
147	3079
148	3218
149	3184
150	3233
151	3318
152	3164
153	3289
154	3229
155	3283
156	3243
157	3294
158	3265
159	3235
160	3169
161	3222
162	3302
163	3468
164	3378
165	3411
166	3406
167	3243
168	3123
169	3331
170	3379
171	3321
172	3394
173	3311
174	3292
175	3365
176	3516
177	3347
178	3262
179	3359
180	3189
181	3271
182	3266
183	3281
184	3352
185	3297
186	3428
187	3259
188	3314
189	3395
190	3332
191	3391
192	3294
193	3387
194	3246
195	3329
196	3425
197	3308
198	3309
199	3256
200	3235
201	3309
202	3204
203	3199
204	3278
205	3192
206	3317
207	3366
208	3172
209	3297
210	3249
211	3136
212	3192
213	3091
214	3226
215	3289
216	3115
217	3032
218	3133
219	3108
220	3033
221	3064
222	3157
223	3171
224	3088
225	3110
226	3155
227	3150
228	3155
229	3180
230	3112
231	3155
232	3011
233	3036
234	3033
235	3068
236	3107
237	2981
238	2949
239	3060
240	3079
241	3048
242	3120
243	3097
244	3051
245	2891
246	2875
247	2949
248	2868
249	2900
250	2892
251	2865
252	2918
253	2977
254	2990
255	2900
256	2843
257	2928
258	2881
259	2876
260	2910
261	2907
262	2780
263	2838
264	2894
265	2810
266	2901
267	2795
268	2827
269	2865
270	2835
271	2677
272	2734
273	2767
274	2693
275	2713
276	2706
277	2738
278	2733
279	2746
280	2632
281	2625
282	2654
283	2585
284	2634
285	2657
286	2668
287	2743
288	2670
289	2557
290	2588
291	2642
292	2649
293	2562
294	2520
295	2498
296	2563
297	2570
298	2534
299	2657
300	2504
301	2419
302	2514
303	2466
304	2545
305	2584
306	2541
307	2476
308	2481
309	2446
310	2379
311	2393
312	2384
313	2414
314	2356
315	2449
316	2435
317	2251
318	2254
319	2328
320	2272
321	2271
322	2332
323	2399
324	2389
325	2437
326	2254
327	2272
328	2292
329	2243
330	2197
331	2303
332	2357
333	2268
334	2310
335	2237
336	2256
337	2310
338	2181
339	2240
340	2261
341	2168
342	2214
343	2168
344	2178
345	2184
346	2148
347	2129
