## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice17_insert_size_histogram.pdf INPUT=lice17.sorted.bam OUTPUT=alignment_metrics/lice17_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:54:39 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
263	107	2	1339694	299.457815	175.129643	515452	FR	43	85	127	171	215	261	313	389	555	1191			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	51
3	154
4	525
5	82
6	2
7	9
8	4
9	17
10	4
11	4
12	10
13	8
14	9
15	7
16	14
17	8
18	15
19	1005
20	712
21	499
22	422
23	340
24	382
25	393
26	299
27	334
28	253
29	214
30	181
31	165
32	259
33	230
34	192
35	363
36	121
37	192
38	259
39	132
40	87
41	104
42	188
43	150
44	123
45	140
46	138
47	151
48	154
49	170
50	178
51	183
52	211
53	174
54	201
55	239
56	228
57	246
58	245
59	300
60	312
61	297
62	312
63	335
64	346
65	324
66	364
67	392
68	426
69	455
70	425
71	450
72	490
73	452
74	536
75	524
76	524
77	572
78	622
79	627
80	639
81	588
82	663
83	609
84	646
85	694
86	688
87	719
88	749
89	838
90	830
91	786
92	786
93	821
94	792
95	896
96	846
97	915
98	959
99	996
100	1034
101	937
102	984
103	1076
104	1048
105	1008
106	1029
107	1025
108	1081
109	1165
110	1195
111	1208
112	1148
113	1221
114	1232
115	1240
116	1144
117	1185
118	1329
119	1280
120	1332
121	1256
122	1313
123	1381
124	1367
125	1294
126	1231
127	1328
128	1349
129	1477
130	1358
131	1393
132	1422
133	1388
134	1414
135	1376
136	1391
137	1404
138	1396
139	1513
140	1421
141	1440
142	1486
143	1431
144	1499
145	1375
146	1458
147	1432
148	1424
149	1426
150	1473
151	1461
152	1525
153	1478
154	1556
155	1443
156	1469
157	1465
158	1439
159	1519
160	1484
161	1491
162	1441
163	1540
164	1537
165	1489
166	1448
167	1547
168	1417
169	1471
170	1513
171	1478
172	1484
173	1540
174	1480
175	1436
176	1521
177	1507
178	1463
179	1546
180	1394
181	1402
182	1423
183	1511
184	1484
185	1485
186	1467
187	1445
188	1443
189	1373
190	1433
191	1444
192	1464
193	1514
194	1506
195	1443
196	1389
197	1425
198	1455
199	1331
200	1458
201	1349
202	1488
203	1395
204	1370
205	1414
206	1401
207	1367
208	1446
209	1438
210	1354
211	1411
212	1389
213	1382
214	1416
215	1412
216	1402
217	1310
218	1397
219	1322
220	1381
221	1345
222	1317
223	1270
224	1343
225	1283
226	1354
227	1360
228	1343
229	1363
230	1403
231	1241
232	1312
233	1265
234	1357
235	1349
236	1371
237	1350
238	1304
239	1365
240	1297
241	1247
242	1403
243	1271
244	1306
245	1269
246	1362
247	1342
248	1314
249	1229
250	1309
251	1262
252	1261
253	1246
254	1338
255	1228
256	1208
257	1252
258	1234
259	1307
260	1166
261	1285
262	1172
263	1216
264	1115
265	1171
266	1195
267	1159
268	1227
269	1140
270	1258
271	1256
272	1231
273	1201
274	1176
275	1194
276	1120
277	1249
278	1128
279	1202
280	1178
281	1199
282	1109
283	1148
284	1113
285	1104
286	1149
287	1182
288	1104
289	1158
290	1052
291	1135
292	1096
293	1126
294	1066
295	1156
296	1023
297	1135
298	1056
299	1030
300	1125
301	1079
302	1064
303	1101
304	1125
305	1012
306	1110
307	1026
308	1080
309	1037
310	1125
311	1092
312	1070
313	979
314	986
315	1087
316	1078
317	1064
318	1017
319	964
320	1039
321	964
322	984
323	1003
324	1021
325	995
326	1007
327	990
328	1035
329	974
330	958
331	985
332	958
333	930
334	938
335	914
336	909
337	882
338	990
339	927
340	938
341	991
342	929
343	950
344	943
345	935
346	894
347	926
348	893
349	920
350	880
351	943
352	927
353	865
354	856
355	855
356	851
357	869
358	869
359	858
360	861
361	837
362	857
363	846
364	844
365	866
366	811
367	836
368	826
369	782
370	883
371	805
372	811
373	847
374	779
375	816
376	760
377	795
378	748
379	781
380	758
381	814
382	774
383	784
384	754
385	778
386	789
387	790
388	734
389	779
390	761
391	736
392	768
393	757
394	774
395	728
396	741
397	742
398	788
399	771
400	736
401	760
402	741
403	720
404	732
405	739
406	717
407	685
408	647
409	673
410	704
411	679
412	692
413	692
414	713
415	646
416	640
417	700
418	700
419	688
420	653
421	691
422	651
423	684
424	621
425	641
426	613
427	636
428	614
429	639
430	634
431	644
432	604
433	651
434	622
435	616
436	596
437	597
438	630
439	645
440	599
441	611
442	597
443	624
444	574
445	522
446	612
447	537
448	535
449	559
450	600
451	554
452	538
453	581
454	571
455	559
456	569
457	498
458	570
459	544
460	565
461	558
462	487
463	535
464	552
465	553
466	520
467	511
468	543
469	485
470	576
471	486
472	495
473	513
474	471
475	500
476	484
477	472
478	493
479	493
480	491
481	479
482	489
483	478
484	500
485	492
486	416
487	476
488	465
489	456
490	442
491	472
492	506
493	439
494	463
495	429
496	440
497	414
498	465
499	442
500	424
501	422
502	414
503	472
504	449
505	439
506	439
507	387
508	436
509	385
510	430
511	417
512	381
513	418
514	388
515	389
516	421
517	383
518	387
519	440
520	384
521	357
522	365
523	394
524	409
525	362
526	371
527	390
528	384
529	395
530	347
531	384
532	366
533	350
534	344
535	322
536	348
537	346
538	358
539	333
540	342
541	324
542	354
543	339
544	290
545	335
546	323
547	316
548	328
549	326
550	319
551	325
552	314
553	352
554	322
555	285
556	327
557	340
558	300
559	337
560	274
561	303
562	312
563	282
564	267
565	301
566	323
567	255
568	291
569	290
570	288
571	310
572	295
573	283
574	258
575	284
576	243
577	278
578	291
579	285
580	280
581	256
582	265
583	270
584	236
585	272
586	276
587	248
588	258
589	244
590	249
591	266
592	268
593	245
594	227
595	254
596	230
597	246
598	230
599	219
600	240
601	253
602	263
603	243
604	270
605	216
606	221
607	195
608	216
609	204
610	228
611	227
612	201
613	207
614	221
615	230
616	233
617	206
618	213
619	220
620	217
621	199
622	226
623	188
624	195
625	203
626	193
627	203
628	206
629	230
630	202
631	200
632	191
633	182
634	223
635	175
636	195
637	179
638	177
639	198
640	181
641	189
642	171
643	172
644	182
645	148
646	153
647	161
648	164
649	176
650	171
651	161
652	165
653	154
654	167
655	166
656	165
657	162
658	184
659	143
660	179
661	177
662	182
663	146
664	170
665	150
666	150
667	150
668	143
669	134
670	136
671	130
672	157
673	129
674	154
675	154
676	156
677	168
678	128
679	140
680	150
681	136
682	141
683	136
684	155
685	146
686	145
687	131
688	149
689	159
690	124
691	142
692	127
693	146
694	113
695	119
696	133
697	114
698	113
699	118
700	124
701	100
702	124
703	116
704	116
705	134
706	123
707	117
708	123
709	105
710	114
711	121
712	115
713	119
714	103
715	97
716	110
717	114
718	105
719	115
720	96
721	98
722	93
723	95
724	103
725	97
726	103
727	118
728	102
729	111
730	98
731	99
732	113
733	105
734	111
735	112
736	111
737	89
738	104
739	89
740	89
741	88
742	95
743	79
744	82
745	79
746	81
747	92
748	103
749	80
750	89
751	98
752	92
753	74
754	94
755	75
756	76
757	77
758	82
759	90
760	78
761	74
762	76
763	82
764	88
765	87
766	75
767	65
768	68
769	66
770	90
771	70
772	77
773	65
774	59
775	72
776	87
777	75
778	69
779	83
780	64
781	72
782	77
783	53
784	73
785	68
786	81
787	66
788	68
789	64
790	47
791	72
792	73
793	61
794	52
795	64
796	65
797	83
798	65
799	65
800	45
801	49
802	69
803	81
804	57
805	63
806	60
807	62
808	68
809	58
810	61
811	53
812	65
813	61
814	50
815	46
816	55
817	43
818	44
819	45
820	50
821	49
822	43
823	47
824	51
825	48
826	59
827	57
828	49
829	53
830	57
831	44
832	63
833	41
834	47
835	63
836	43
837	45
838	48
839	50
840	47
841	39
842	55
843	52
844	38
845	39
846	44
847	48
848	35
849	34
850	37
851	54
852	41
853	38
854	40
855	28
856	45
857	45
858	48
859	41
860	46
861	34
862	40
863	36
864	39
865	41
866	50
867	33
868	33
869	35
870	41
871	31
872	45
873	35
874	40
875	44
876	38
877	32
878	37
879	37
880	28
881	33
882	38
883	37
884	39
885	26
886	26
887	31
888	43
889	41
890	28
891	34
892	14
893	46
894	19
895	29
896	27
897	22
898	31
899	30
900	34
901	25
902	30
903	27
904	31
905	34
906	33
907	17
908	23
909	31
910	20
911	26
912	19
913	36
914	33
915	28
916	28
917	32
918	25
919	28
920	19
921	26
922	27
923	26
924	28
925	27
926	24
927	25
928	22
929	16
930	21
931	18
932	20
933	24
934	16
935	15
936	28
937	18
938	18
939	16
940	16
941	22
942	20
943	33
944	20
945	16
946	15
947	16
948	24
949	19
950	15
951	17
952	17
953	20
954	20
955	20
956	16
957	22
958	21
959	20
960	15
961	17
962	12
963	24
964	17
965	21
966	21
967	12
968	16
969	20
970	15
971	16
972	12
973	13
974	15
975	15
976	15
977	12
978	16
979	21
980	16
981	19
982	17
983	24
984	15
985	14
986	14
987	8
988	13
989	17
990	13
991	11
992	12
993	18
994	15
995	15
996	16
997	14
998	24
999	18
1000	15
1001	9
1002	10
1003	11
1004	10
1005	19
1006	10
1007	9
1008	12
1009	5
1010	16
1011	10
1012	12
1013	13
1014	7
1015	16
1016	15
1017	11
1018	11
1019	14
1020	8
1021	10
1022	12
1023	10
1024	5
1025	6
1026	18
1027	8
1028	8
1029	10
1030	13
1031	8
1032	16
1033	6
1034	4
1035	6
1036	12
1037	17
1038	12
1039	10
1040	12
1041	16
1042	9
1043	4
1044	11
1045	6
1046	5
1047	8
1048	12
1049	6
1050	9
1051	5
1052	9
1053	8
1054	5
1055	12
1056	9
1057	7
1058	4
1059	6
1060	11
1061	19
1062	6
1063	6
1064	6
1065	3
1066	6
1067	4
1068	3
1069	3
1070	5
1071	3
1072	4
1073	8
1074	3
1075	6
1076	5
1077	4
1078	6
1079	6
1080	5
1081	5
1082	2
1083	4
1084	5
1085	5
1086	1
1087	9
1088	4
1089	6
1090	3
1091	4
1092	6
1093	5
1094	4
1095	3
1096	3
1097	8
1098	4
1099	7
1100	2
1101	3
1102	6
1103	7
1104	4
1106	4
1107	1
1108	3
1109	3
1110	5
1111	4
1112	4
1113	1
1114	2
1115	2
1116	6
1117	4
1118	4
1120	2
1121	2
1122	5
1123	2
1124	2
1125	3
1126	2
1127	4
1128	3
1129	5
1130	4
1132	1
1133	2
1134	4
1135	3
1136	2
1137	9
1138	5
1139	4
1140	1
1141	1
1142	2
1143	2
1144	1
1145	4
1146	2
1147	4
1148	3
1150	3
1151	1
1152	4
1153	1
1154	1
1155	3
1156	2
1157	2
1158	3
1159	4
1160	2
1161	1
1162	5
1163	2
1164	3
1165	1
1168	3
1169	1
1170	4
1171	5
1173	1
1174	3
1175	3
1176	4
1178	1
1179	1
1180	2
1181	2
1182	1
1183	1
1184	1
1185	1
1186	3
1187	1
1188	1
1190	1
1191	3
1192	2
1193	1
1194	2
1195	3
1196	2
1197	1
1198	2
1199	2
1200	5
1201	2
1202	2
1204	1
1205	3
1206	1
1208	2
1209	2
1211	2
1212	1
1213	1
1214	2
1215	2
1217	1
1218	1
1219	1
1220	2
1221	2
1222	1
1223	2
1224	1
1225	1
1226	1
1227	2
1228	2
1229	1
1230	2
1231	2
1232	5
1233	1
1236	2
1238	1
1239	2
1241	3
1242	1
1243	2
1244	1
1245	1
1246	1
1249	1
1252	2
1253	2
1254	2
1256	2
1259	2
1261	2
1264	1
1269	1
1270	3
1272	1
1275	2
1276	1
1278	1
1281	1
1282	2
1283	1
1284	1
1286	1
1287	1
1288	3
1289	2
1294	1
1297	1
1300	2
1301	1
1302	2
1309	1
1310	1
1312	1
1313	1
1314	1
1315	2
1316	1
1318	1
1320	2
1324	1
1327	1
1329	1

