## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice13_insert_size_histogram.pdf INPUT=lice13.sorted.bam OUTPUT=alignment_metrics/lice13_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:48:54 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
243	94	2	2078676	275.669561	157.114241	3451151	FR	37	75	113	151	189	231	279	351	495	1075			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	162
3	471
4	1666
5	317
6	25
7	20
8	21
9	45
10	43
11	36
12	36
13	36
14	70
15	59
16	72
17	70
18	73
19	10336
20	6490
21	4460
22	3283
23	2450
24	2180
25	4186
26	2231
27	1955
28	1608
29	1491
30	1238
31	1145
32	4056
33	2752
34	2645
35	6148
36	961
37	2201
38	2713
39	1171
40	693
41	760
42	1787
43	892
44	801
45	1013
46	881
47	1133
48	1049
49	1162
50	1120
51	1109
52	1838
53	1209
54	1351
55	1408
56	1480
57	1578
58	1619
59	1817
60	1831
61	1979
62	1916
63	2094
64	2371
65	2279
66	2471
67	2593
68	2755
69	2886
70	2840
71	3196
72	3179
73	3228
74	3295
75	3745
76	3723
77	3859
78	3958
79	4229
80	4319
81	4408
82	4485
83	4588
84	4490
85	5028
86	4996
87	5155
88	5356
89	5557
90	5849
91	5874
92	5738
93	6054
94	5946
95	6252
96	6268
97	6575
98	6599
99	7083
100	7211
101	7085
102	7350
103	7487
104	7587
105	7560
106	7672
107	7778
108	8118
109	8176
110	8409
111	8634
112	8536
113	8684
114	8891
115	8598
116	8769
117	8803
118	9115
119	9599
120	9350
121	9455
122	9546
123	9877
124	9859
125	9682
126	9805
127	9781
128	10015
129	10343
130	10200
131	10248
132	10206
133	10299
134	10428
135	10108
136	10478
137	10406
138	10590
139	11011
140	10688
141	10935
142	10925
143	10897
144	10635
145	10830
146	10789
147	10782
148	10900
149	10908
150	10941
151	10970
152	11129
153	11121
154	11174
155	11335
156	11135
157	11057
158	11101
159	11077
160	11016
161	11254
162	10946
163	11234
164	11229
165	11229
166	11192
167	11077
168	11053
169	10940
170	11254
171	11037
172	11092
173	11370
174	11053
175	11008
176	11135
177	11062
178	11224
179	11055
180	10959
181	10883
182	11008
183	10911
184	10987
185	10856
186	11008
187	11185
188	10843
189	10843
190	10805
191	10825
192	10953
193	11025
194	10731
195	10911
196	10641
197	10748
198	10741
199	10680
200	10579
201	10773
202	10556
203	10581
204	10824
205	10609
206	10332
207	10449
208	10526
209	10273
210	10158
211	10183
212	10207
213	10238
214	10343
215	10041
216	9937
217	10318
218	10217
219	10242
220	10173
221	10135
222	10026
223	10004
224	9834
225	9892
226	10150
227	9859
228	9778
229	9963
230	9794
231	9789
232	9770
233	9380
234	9590
235	9424
236	9590
237	9740
238	9245
239	9403
240	9405
241	9527
242	9379
243	9367
244	9286
245	9328
246	9100
247	9111
248	9084
249	9136
250	9142
251	9044
252	9122
253	9174
254	9107
255	8787
256	8799
257	8791
258	8895
259	8990
260	8640
261	8782
262	8860
263	8770
264	8596
265	8455
266	8536
267	8546
268	8589
269	8497
270	8271
271	8265
272	8338
273	8391
274	8309
275	8329
276	8242
277	8265
278	8262
279	8042
280	8309
281	8102
282	8196
283	8008
284	7993
285	7876
286	8039
287	7856
288	7781
289	8022
290	7789
291	7751
292	7649
293	7683
294	7745
295	7515
296	7670
297	7535
298	7601
299	7430
300	7369
301	7374
302	7269
303	7346
304	7245
305	7070
306	7185
307	7296
308	7350
309	7095
310	6994
311	7153
312	7179
313	7234
314	7290
315	6800
316	6855
317	6941
318	6890
319	6835
320	6855
321	6781
322	6698
323	6749
324	6751
325	6599
326	6719
327	6558
328	6566
329	6651
330	6517
331	6477
332	6447
333	6413
334	6314
335	6349
336	6381
337	6365
338	6139
339	6309
340	6146
341	6248
342	6101
343	6149
344	6162
345	6054
346	6107
347	6062
348	5837
349	5960
350	5877
351	5943
352	5879
353	5686
354	5945
355	5966
356	5730
357	5756
358	5680
359	5681
360	5733
361	5525
362	5613
363	5562
364	5639
365	5405
366	5558
367	5360
368	5401
369	5417
370	5441
371	5537
372	5295
373	5312
374	5167
375	5254
376	5233
377	5188
378	5005
379	4965
380	5137
381	5028
382	4971
383	4970
384	4851
385	5022
386	4705
387	4796
388	4759
389	4891
390	4869
391	4690
392	4751
393	4630
394	4684
395	4519
396	4708
397	4619
398	4638
399	4510
400	4581
401	4480
402	4557
403	4344
404	4325
405	4360
406	4397
407	4365
408	4317
409	4119
410	4237
411	4094
412	4198
413	4205
414	4168
415	4121
416	4067
417	4035
418	4045
419	4115
420	3973
421	3914
422	3946
423	3869
424	3883
425	3806
426	3800
427	3973
428	3643
429	3766
430	3839
431	3685
432	3679
433	3653
434	3586
435	3521
436	3607
437	3521
438	3624
439	3483
440	3488
441	3514
442	3517
443	3433
444	3484
445	3332
446	3212
447	3347
448	3291
449	3350
450	3204
451	3274
452	3275
453	3209
454	3139
455	3179
456	3142
457	3244
458	3158
459	3092
460	3107
461	3059
462	2999
463	3119
464	3062
465	3031
466	2962
467	2893
468	2883
469	2988
470	2895
471	2815
472	2894
473	2859
474	2792
475	2870
476	2863
477	2813
478	2717
479	2662
480	2748
481	2703
482	2653
483	2698
484	2673
485	2622
486	2549
487	2577
488	2658
489	2496
