## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice21_insert_size_histogram.pdf INPUT=lice21.sorted.bam OUTPUT=alignment_metrics/lice21_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:56:00 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
257	105	2	1270977	297.172003	177.648809	249392	FR	43	85	127	169	211	255	307	387	571	1243			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	25
3	44
4	130
5	18
6	3
7	2
8	1
9	5
10	2
11	2
12	2
13	5
14	8
15	4
16	7
17	14
18	5
19	460
20	299
21	220
22	186
23	198
24	179
25	228
26	156
27	128
28	137
29	115
30	84
31	98
32	121
33	93
34	108
35	167
36	55
37	103
38	81
39	60
40	54
41	45
42	89
43	60
44	63
45	68
46	69
47	99
48	79
49	68
50	82
51	73
52	113
53	93
54	97
55	94
56	97
57	115
58	110
59	130
60	126
61	157
62	153
63	144
64	155
65	143
66	162
67	190
68	221
69	199
70	227
71	197
72	226
73	222
74	226
75	252
76	271
77	290
78	275
79	309
80	279
81	332
82	348
83	299
84	321
85	347
86	348
87	383
88	376
89	417
90	436
91	436
92	405
93	460
94	465
95	455
96	462
97	476
98	432
99	521
100	470
101	488
102	526
103	512
104	506
105	528
106	503
107	577
108	580
109	558
110	635
111	544
112	606
113	655
114	631
115	589
116	581
117	581
118	652
119	669
120	636
121	613
122	665
123	649
124	688
125	662
126	625
127	667
128	715
129	779
130	671
131	725
132	707
133	776
134	740
135	748
136	679
137	719
138	656
139	795
140	726
141	771
142	772
143	762
144	774
145	761
146	786
147	748
148	719
149	701
150	765
151	706
152	781
153	730
154	759
155	742
156	740
157	709
158	724
159	752
160	813
161	735
162	764
163	753
164	772
165	770
166	672
167	749
168	767
169	751
170	712
171	723
172	731
173	762
174	743
175	744
176	728
177	768
178	737
179	692
180	791
181	722
182	722
183	762
184	742
185	723
186	758
187	785
188	729
189	715
190	711
191	671
192	730
193	727
194	750
195	725
196	716
197	709
198	703
199	689
200	690
201	717
202	728
203	717
204	741
205	725
206	728
207	663
208	681
209	731
210	693
211	717
212	673
213	689
214	669
215	746
216	728
217	630
218	628
219	637
220	682
221	729
222	624
223	689
224	636
225	656
226	630
227	648
228	661
229	657
230	616
231	669
232	663
233	689
234	690
235	656
236	661
237	673
238	648
239	564
240	630
241	568
242	593
243	649
244	658
245	616
246	626
247	674
248	639
249	631
250	587
251	642
252	564
253	610
254	609
255	561
256	646
257	605
258	586
259	617
260	591
261	583
262	522
263	614
264	605
265	524
266	542
267	523
268	567
269	561
270	568
271	562
272	573
273	572
274	565
275	556
276	569
277	603
278	579
279	529
280	544
281	542
282	559
283	549
284	556
285	515
286	547
287	505
288	515
289	546
290	557
291	484
292	535
293	531
294	527
295	531
296	509
297	501
298	510
299	508
300	461
301	474
302	498
303	537
304	499
305	503
306	500
307	468
308	478
309	456
310	491
311	515
312	534
313	500
314	475
315	451
316	459
317	481
318	489
319	467
320	492
321	468
322	457
323	470
324	475
325	430
326	460
327	440
328	449
329	448
330	475
331	435
332	449
333	462
334	481
335	440
336	468
337	462
338	442
339	472
340	466
341	408
342	424
343	380
344	443
345	381
346	406
347	468
348	395
349	405
350	438
351	384
352	445
353	379
354	402
355	419
356	429
357	433
358	404
359	376
360	401
361	441
362	390
363	408
364	394
365	425
366	395
367	403
368	382
369	390
370	375
371	396
372	391
373	329
374	409
375	420
376	361
377	340
378	377
379	399
380	388
381	343
382	365
383	368
384	377
385	358
386	346
387	340
388	361
389	371
390	343
391	320
392	329
393	363
394	360
395	320
396	349
397	351
398	344
399	323
400	358
401	360
402	346
403	367
404	329
405	315
406	301
407	281
408	319
409	319
410	295
411	337
412	344
413	296
414	319
415	273
416	310
417	325
418	321
419	303
420	329
421	311
422	287
423	321
424	275
425	249
426	256
427	310
428	269
429	264
430	267
431	276
432	292
433	291
434	305
435	290
436	258
437	281
438	303
439	288
440	315
441	298
442	287
443	242
444	297
445	270
446	268
447	297
448	285
449	269
450	243
451	248
452	290
453	253
454	256
455	239
456	242
457	245
458	270
459	281
460	233
461	248
462	220
463	261
464	230
465	255
466	208
467	246
468	243
469	251
470	237
471	228
472	237
473	267
474	229
475	214
476	226
477	229
478	200
479	200
480	236
481	204
482	208
483	225
484	196
485	198
486	259
487	247
488	221
489	214
490	223
491	197
492	228
493	221
494	198
495	211
496	201
497	181
498	204
499	195
500	202
501	196
502	219
503	208
504	168
505	167
506	223
507	185
508	164
509	183
510	182
511	191
512	202
513	191
514	192
515	164
516	168
517	216
518	186
519	159
520	162
521	208
522	174
523	186
524	144
525	182
526	152
527	166
528	186
529	169
530	188
531	162
532	143
533	141
534	155
535	192
536	163
537	172
538	186
539	157
540	159
541	174
542	143
543	160
544	159
545	142
546	151
547	191
548	152
549	141
550	143
551	165
552	142
553	164
554	152
555	129
556	160
557	153
558	160
559	169
560	138
561	152
562	134
563	156
564	147
565	119
566	151
567	137
568	140
569	128
570	122
571	147
572	112
573	135
574	128
575	121
576	129
577	108
578	120
579	124
580	142
581	112
582	120
583	114
584	136
585	118
586	127
587	133
588	118
589	126
590	122
591	94
592	114
593	115
594	99
595	114
596	98
597	108
598	99
599	122
600	118
601	111
602	122
603	102
604	109
605	101
606	122
607	112
608	104
609	113
610	119
611	108
612	103
613	94
614	106
615	94
616	94
617	81
618	87
619	103
620	75
621	118
622	92
623	91
624	90
625	79
626	108
627	91
628	90
629	103
630	96
631	79
632	99
633	78
634	96
635	110
636	86
637	99
638	91
639	76
640	77
641	91
642	111
643	98
644	88
645	93
646	85
647	94
648	84
649	100
650	83
651	78
652	88
653	65
654	92
655	74
656	90
657	83
658	88
659	91
660	78
661	81
662	84
663	68
664	69
665	77
666	88
667	80
668	71
669	74
670	78
671	81
672	71
673	64
674	63
675	64
676	69
677	57
678	67
679	66
680	72
681	72
682	76
683	55
684	70
685	60
686	70
687	71
688	73
689	66
690	50
691	81
692	72
693	49
694	59
695	70
696	66
697	44
698	38
699	58
700	66
701	70
702	49
703	58
704	46
705	67
706	61
707	69
708	64
709	58
710	60
711	55
712	58
713	42
714	71
715	50
716	42
717	58
718	48
719	43
720	52
721	42
722	48
723	41
724	57
725	58
726	44
727	64
728	39
729	59
730	44
731	55
732	53
733	47
734	43
735	45
736	54
737	42
738	56
739	49
740	41
741	47
742	52
743	52
744	40
745	53
746	50
747	35
748	45
749	34
750	37
751	47
752	30
753	56
754	52
755	50
756	40
757	53
758	37
759	46
760	49
761	46
762	26
763	44
764	38
765	37
766	47
767	36
768	36
769	34
770	29
771	56
772	42
773	28
774	29
775	37
776	32
777	35
778	43
779	42
780	40
781	47
782	50
783	42
784	26
785	29
786	32
787	28
788	28
789	43
790	36
791	30
792	37
793	31
794	25
795	25
796	27
797	29
798	28
799	31
800	31
801	33
802	33
803	22
804	25
805	31
806	35
807	27
808	34
809	28
810	25
811	35
812	34
813	30
814	25
815	24
816	19
817	25
818	25
819	23
820	29
821	25
822	39
823	27
824	29
825	24
826	37
827	25
828	24
829	22
830	31
831	26
832	29
833	24
834	22
835	27
836	26
837	27
838	22
839	25
840	19
841	29
842	12
843	19
844	20
845	21
846	22
847	28
848	27
849	26
850	28
851	20
852	18
853	27
854	20
855	19
856	13
857	22
858	21
859	27
860	19
861	22
862	21
863	31
864	17
865	26
866	16
867	17
868	16
869	20
870	16
871	18
872	22
873	18
874	19
875	17
876	17
877	19
878	31
879	13
880	21
881	16
882	18
883	15
884	20
885	20
886	20
887	19
888	14
889	14
890	18
891	21
892	20
893	13
894	16
895	14
896	14
897	17
898	19
899	17
900	15
901	19
902	16
903	18
904	12
905	11
906	14
907	16
908	9
909	9
910	19
911	12
912	12
913	18
914	17
915	8
916	24
917	22
918	19
919	21
920	18
921	17
922	17
923	19
924	14
925	16
926	8
927	12
928	15
929	23
930	11
931	14
932	11
933	10
934	17
935	13
936	9
937	16
938	7
939	12
940	13
941	11
942	13
943	9
944	17
945	14
946	6
947	9
948	16
949	11
950	11
951	8
952	11
953	7
954	12
955	9
956	10
957	14
958	11
959	17
960	6
961	8
962	9
963	8
964	5
965	12
966	8
967	10
968	8
969	8
970	10
971	14
972	9
973	8
974	10
975	14
976	7
977	13
978	6
979	9
980	11
981	13
982	8
983	7
984	7
985	7
986	7
987	11
988	9
989	7
990	7
991	14
992	9
993	7
994	7
995	9
996	6
997	4
998	5
999	9
1000	11
1001	5
1002	2
1003	6
1004	14
1005	7
1006	5
1007	5
1008	10
1009	5
1010	12
1011	6
1012	11
1013	9
1014	8
1015	7
1016	6
1017	4
1018	9
1019	4
1020	7
1021	7
1022	1
1023	5
1024	7
1025	13
1026	6
1027	7
1028	3
1029	11
1030	8
1031	5
1032	6
1033	12
1034	4
1035	8
1036	6
1037	10
1038	10
1039	7
1040	5
1041	8
1042	8
1043	7
1044	8
1045	13
1046	5
1047	1
1048	4
1050	5
1051	2
1052	4
1053	2
1055	4
1056	3
1058	3
1059	6
1060	1
1061	3
1062	2
1063	2
1065	3
1066	2
1067	1
1068	3
1069	4
1070	5
1071	4
1072	2
1073	1
1074	4
1075	3
1076	3
1077	3
1078	3
1079	3
1080	4
1081	2
1082	4
1083	3
1084	5
1085	3
1086	1
1087	5
1088	2
1089	2
1091	3
1093	3
1094	3
1097	6
1098	1
1099	2
1100	2
1101	1
1102	2
1103	2
1104	1
1105	2
1107	1
1109	2
1110	3
1111	3
1113	2
1114	2
1115	2
1116	4
1117	4
1118	2
1119	4
1120	1
1121	4
1123	3
1124	5
1125	4
1126	3
1127	2
1128	4
1129	7
1131	1
1132	1
1133	1
1134	3
1135	4
1136	1
1138	3
1139	1
1140	3
1141	1
1142	1
1143	1
1144	1
1146	3
1147	4
1148	3
1149	3
1150	4
1151	1
1152	2
1153	2
1154	2
1155	3
1156	1
1159	3
1160	2
1161	1
1163	3
1165	1
1166	2
1168	2
1169	2
1173	2
1174	2
1175	2
1176	3
1177	1
1180	2
1181	1
1182	2
1183	1
1184	1
1185	2
1187	1
1188	2
1192	1
1193	1
1195	2
1196	1
1200	1
1201	3
1203	1
1204	1
1205	1
1206	1
1207	4
1208	1
1209	1
1213	1
1214	1
1220	1
1221	1
1223	1
1226	1
1227	1
1228	1
1229	2
1230	1
1233	1
1235	3
1239	1
1240	2
1242	1
1243	1
1246	1
1248	1
1250	1
1251	1
1253	3
1256	2
1258	1
1260	1
1261	1
1262	1
1264	1
1265	1
1274	1
1276	1
1278	1
1279	1
1284	2
1286	1
1293	3
1299	2
1300	1

