## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice41_insert_size_histogram.pdf INPUT=lice41.sorted.bam OUTPUT=alignment_metrics/lice41_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 00:17:49 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
227	83	2	2717665	254.056937	136.765684	6537381	FR	33	65	99	131	167	203	247	307	429	925			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	166
3	492
4	1786
5	293
6	44
7	40
8	52
9	93
10	39
11	42
12	36
13	41
14	80
15	57
16	91
17	92
18	97
19	9787
20	8307
21	5972
22	5497
23	4424
24	4165
25	5316
26	4048
27	4072
28	3450
29	3126
30	2425
31	2245
32	3833
33	3130
34	2569
35	3513
36	1545
37	2721
38	3279
39	1623
40	1458
41	1596
42	2201
43	1612
44	1684
45	1960
46	2011
47	2097
48	2269
49	2463
50	2411
51	2521
52	2964
53	2790
54	2998
55	3155
56	3325
57	3556
58	3827
59	4030
60	4171
61	4326
62	4503
63	4507
64	4858
65	4988
66	5419
67	5706
68	6005
69	6351
70	6446
71	6727
72	6976
73	7035
74	7159
75	7750
76	7834
77	8339
78	8544
79	8959
80	9353
81	9782
82	9729
83	10075
84	10110
85	10460
86	10968
87	11020
88	11434
89	12040
90	12550
91	13003
92	12835
93	13467
94	13170
95	13462
96	13807
97	13923
98	14706
99	15039
100	15470
101	15806
102	15791
103	16264
104	16469
105	16238
106	16575
107	16949
108	17480
109	17881
110	18178
111	18717
112	18824
113	19387
114	19349
115	18710
116	18865
117	19231
118	19618
119	20257
120	20034
121	20487
122	20764
123	20977
124	21208
125	20728
126	20803
127	21083
128	21333
129	21509
130	21815
131	22078
132	21871
133	22036
134	22665
135	22101
136	22319
137	22351
138	22432
139	22704
140	22869
141	23087
142	23485
143	23452
144	23091
145	22808
146	23209
147	23075
148	22741
149	23147
150	23161
151	23297
152	23515
153	23941
154	23761
155	24000
156	23593
157	23500
158	23719
159	23753
160	23641
161	23683
162	23473
163	24252
164	24081
165	23873
166	23778
167	23709
168	23366
169	23305
170	23502
171	23883
172	23682
173	23812
174	23792
175	23599
176	23685
177	23759
178	23442
179	23135
180	23105
181	23244
182	23411
183	23576
184	23366
185	23321
186	22967
187	22931
188	23081
189	22819
190	22539
191	22782
192	22464
193	22712
194	22537
195	22680
196	22745
197	22660
198	22222
199	22272
200	21851
201	22185
202	22055
203	22241
204	22322
205	22059
206	21604
207	21873
208	21613
209	21613
210	21431
211	21510
212	21505
213	21467
214	21132
215	21291
216	21330
217	20869
218	20974
219	20725
220	20827
221	20793
222	20623
223	20356
224	20447
225	20338
226	20740
227	20374
228	20444
229	19906
230	20083
231	19914
232	19710
233	19715
234	19731
235	19698
236	19403
237	19468
238	19261
239	19555
240	19237
241	19008
242	18971
243	19238
244	19078
245	18723
246	18830
247	18745
248	18385
249	18469
250	18259
251	18170
252	18131
253	18079
254	17830
255	17996
256	18106
257	17417
258	17740
259	17439
260	17400
261	17567
262	17426
263	17416
264	17299
265	17010
266	16954
267	16759
268	17059
269	17086
270	16580
271	16603
272	16237
273	16769
274	16204
275	16339
276	16369
277	16065
278	16063
279	16109
280	15893
281	15595
282	15699
283	15604
284	15605
285	15469
286	14955
287	15465
288	15457
289	15181
290	15053
291	15126
292	14813
293	14721
294	14663
295	14287
296	14539
297	14622
298	14330
299	14423
300	14335
301	14270
302	14032
303	14172
304	13712
305	14072
306	13910
307	13594
308	13910
309	13675
310	13531
311	13638
312	13450
313	13467
314	13021
315	13123
316	13087
317	12892
318	12958
319	12958
320	12750
321	12852
322	12727
323	12705
324	12603
325	12238
326	12144
327	12261
328	12334
329	12292
330	12262
331	11961
332	12030
333	12058
334	11808
335	11637
336	11768
337	11586
338	11603
339	11385
340	11743
341	11310
342	11374
343	11160
344	11365
345	10889
346	10789
347	11054
348	11031
349	10634
350	10751
351	10600
352	10598
353	10509
354	10295
355	10362
356	10287
357	10173
358	10073
359	10031
360	10157
361	9882
362	9862
363	9876
364	9741
365	9733
366	9749
367	9496
368	9604
369	9466
370	9513
371	9516
372	9188
373	9310
374	9095
375	9125
376	8926
377	9211
378	8978
379	8925
380	8849
381	8593
382	8465
383	8606
384	8575
385	8492
386	8449
387	8344
388	8277
389	8207
390	8098
391	8123
392	8097
393	8148
394	7952
395	7886
396	8129
397	7951
398	7493
399	7710
400	7475
401	7602
402	7621
403	7498
404	7333
405	7282
406	7199
407	7100
408	7235
409	7105
410	7069
411	6949
412	6968
413	7015
414	6808
415	6723
416	6730
417	6849
418	6693
419	6508
420	6559
421	6528
422	6524
423	6477
424	6391
425	6230
426	6161
427	6326
428	6223
429	6129
430	6053
431	5959
432	6101
433	5817
434	5820
435	5901
436	5910
437	5773
438	5801
439	5587
440	5627
441	5466
442	5542
443	5564
444	5333
445	5404
446	5480
447	5377
448	5197
449	5252
450	5287
451	5145
452	5106
453	5104
454	4994
455	5013
456	5045
457	5033
458	4946
459	4846
460	4784
461	4930
462	4801
463	4635
464	4787
465	4651
466	4538
467	4622
468	4525
469	4480
470	4446
471	4433
472	4246
473	4317
474	4221
475	4210
476	4193
477	4245
478	4110
479	4189
480	4105
481	4157
482	3930
483	3939
484	4078
485	4019
486	3875
487	3859
488	3790
489	3835
490	3861
491	3693
492	3778
493	3656
494	3696
495	3650
496	3521
497	3534
498	3445
499	3488
500	3438
501	3503
502	3346
503	3356
504	3331
505	3317
506	3314
507	3306
508	3240
509	3191
510	3208
511	3204
512	3114
513	3043
514	2980
515	3081
516	2975
517	3017
518	2904
519	2964
520	2863
521	2922
522	2861
523	2871
524	2875
525	2793
526	2759
527	2843
528	2680
529	2645
530	2698
531	2748
532	2675
533	2648
534	2634
535	2513
536	2544
537	2690
538	2536
539	2477
540	2487
541	2484
542	2523
543	2386
544	2351
545	2417
546	2437
547	2383
548	2400
549	2272
550	2331
551	2268
552	2200
553	2324
554	2221
555	2223
556	2145
557	2139
558	2077
559	2222
560	2179
561	1957
562	2145
563	2025
564	1961
565	1974
566	1982
567	2046
568	1958
569	2027
570	1905
571	1880
572	1852
573	1783
574	1795
575	1798
576	1794
577	1819
578	1817
579	1741
580	1760
581	1710
582	1782
583	1648
584	1687
585	1764
586	1672
587	1654
588	1590
589	1584
590	1565
591	1605
592	1562
593	1591
594	1563
595	1529
596	1560
597	1430
598	1464
599	1453
600	1497
601	1377
602	1456
603	1449
604	1369
605	1424
606	1384
607	1368
608	1340
609	1364
610	1390
611	1350
612	1302
613	1318
614	1246
615	1193
616	1338
617	1223
618	1284
619	1247
620	1234
621	1126
622	1171
623	1183
624	1184
625	1165
626	1137
627	1189
628	1150
629	1146
630	1142
631	1068
632	1069
633	1090
634	1109
635	1063
636	1043
637	1010
638	942
639	1049
640	1008
641	1050
642	955
643	930
644	978
645	1001
646	981
647	950
648	933
649	854
650	871
651	905
652	886
653	877
654	876
655	842
656	872
657	860
658	852
659	807
660	858
661	837
662	844
663	832
664	790
665	785
666	693
667	757
668	759
669	759
670	803
671	759
672	735
673	724
674	716
675	769
676	706
677	691
678	714
679	719
680	721
681	715
682	648
683	629
684	671
685	677
686	604
687	702
688	640
689	605
690	560
691	657
692	617
693	631
694	606
695	624
696	567
697	578
698	562
699	587
700	543
701	581
702	583
703	590
704	535
705	560
706	548
707	532
708	555
709	550
710	500
711	519
712	500
713	471
714	523
715	508
716	447
717	470
718	471
719	432
720	476
721	437
722	402
723	446
724	424
725	469
726	459
727	446
728	409
729	422
730	417
731	413
732	435
733	427
734	392
735	396
736	414
737	380
738	422
739	384
740	387
741	395
742	388
743	386
744	381
745	361
746	376
747	398
748	409
749	344
750	328
751	330
752	313
753	334
754	325
755	326
756	350
757	359
758	322
759	290
760	337
761	331
762	318
763	296
764	297
765	326
766	280
767	291
768	278
769	283
770	263
771	267
772	279
773	288
774	291
775	268
776	262
777	259
778	249
779	277
780	277
781	246
782	271
783	245
784	266
785	261
786	224
787	281
788	238
789	232
790	223
791	213
792	231
793	205
794	251
795	211
796	215
797	230
798	197
799	212
800	183
801	196
802	194
803	201
804	202
805	207
806	218
807	201
808	212
809	199
810	200
811	195
812	189
813	185
814	192
815	181
816	180
817	187
818	183
819	170
820	172
821	198
822	180
823	185
824	164
825	179
826	183
827	188
828	146
829	172
830	147
831	135
832	149
833	177
834	166
835	145
836	130
837	174
838	146
839	165
840	121
841	155
842	113
843	116
844	129
845	114
846	121
847	110
848	112
849	98
850	112
851	97
852	103
853	99
854	102
855	92
856	109
857	125
858	93
859	102
860	84
861	93
862	94
863	97
864	94
865	90
866	84
867	103
868	85
869	73
870	83
871	72
872	65
873	87
874	99
875	80
876	82
877	65
878	80
879	66
880	70
881	79
882	76
883	61
884	59
885	67
886	73
887	77
888	56
889	62
890	75
891	72
892	74
893	63
894	59
895	71
896	79
897	60
898	48
899	63
900	68
901	64
902	60
903	53
904	61
905	53
906	64
907	59
908	53
909	47
910	62
911	53
912	56
913	48
914	58
915	46
916	58
917	59
918	52
919	43
920	51
921	43
922	38
923	36
924	51
925	39
926	60
927	44
928	45
929	38
930	32
931	41
932	41
933	43
934	39
935	43
936	46
937	41
938	44
