## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice48_insert_size_histogram.pdf INPUT=lice48.sorted.bam OUTPUT=alignment_metrics/lice48_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 00:33:16 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
245	97	2	2176649	274.328812	158.664813	1521533	FR	39	77	115	155	195	239	291	373	493	1045			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	46
3	157
4	639
5	112
6	13
7	17
8	16
9	26
10	15
11	20
12	13
13	21
14	44
15	29
16	55
17	50
18	63
19	14169
20	8710
21	4678
22	3073
23	1621
24	1495
25	2450
26	1161
27	1431
28	1039
29	895
30	681
31	630
32	2375
33	1529
34	1827
35	2586
36	649
37	1413
38	1670
39	451
40	312
41	388
42	1496
43	422
44	437
45	558
46	436
47	569
48	494
49	594
50	511
51	568
52	1319
53	571
54	689
55	622
56	735
57	708
58	759
59	789
60	808
61	914
62	827
63	900
64	1002
65	1014
66	1127
67	1118
68	1273
69	1318
70	1263
71	1291
72	1280
73	1383
74	1331
75	1691
76	1481
77	1642
78	1696
79	1894
80	1806
81	1810
82	1857
83	1778
84	1876
85	2024
86	2081
87	2074
88	2206
89	2354
90	2464
91	2438
92	2508
93	2374
94	2534
95	2535
96	2614
97	2719
98	2822
99	3021
100	2903
101	3025
102	2990
103	3082
104	3058
105	3091
106	2999
107	3068
108	3412
109	3444
110	3431
111	3626
112	3634
113	3633
114	3589
115	3583
116	3593
117	3558
118	3715
119	3943
120	3859
121	3941
122	3819
123	3955
124	3998
125	3777
126	3867
127	3979
128	4111
129	4181
130	4141
131	4081
132	4196
133	4362
134	4352
135	4384
136	4446
137	4280
138	4354
139	4644
140	4510
141	4397
142	4561
143	4652
144	4513
145	4366
146	4667
147	4334
148	4535
149	4534
150	4407
151	4550
152	4669
153	4643
154	4628
155	4610
156	4598
157	4592
158	4465
159	4669
160	4612
161	4553
162	4554
163	4771
164	4655
165	4784
166	4786
167	4680
168	4610
169	4650
170	4747
171	4647
172	4769
