## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice80_insert_size_histogram.pdf INPUT=lice80.sorted.bam OUTPUT=alignment_metrics/lice80_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 01:23:39 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
212	74	2	2217309	235.836112	123.732267	15715177	FR	29	59	87	117	149	183	223	281	387	833			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	378
3	1360
4	5863
5	760
6	111
7	134
8	115
9	249
10	141
11	135
12	137
13	157
14	207
15	193
16	219
17	247
18	266
19	25707
20	26811
21	17801
22	18268
23	12858
24	11970
25	15815
26	11535
27	11120
28	9439
29	9229
30	7486
31	7297
32	14601
33	12632
34	10929
35	9725
36	5265
37	8837
38	9622
39	5479
40	4490
41	5911
42	8933
43	6585
44	10601
45	5605
46	5926
47	6116
48	6611
49	7035
50	6956
51	7420
52	7391
53	7658
54	7832
55	8479
56	9143
57	9858
58	10674
59	11253
60	11642
61	11857
62	12217
63	12593
64	12948
65	13430
66	14279
67	15317
68	16001
69	16906
70	17576
71	17929
72	18123
73	18761
74	19198
75	19665
76	20689
77	21807
78	22970
79	24291
80	25017
81	25679
82	26239
83	26609
84	26709
85	27679
86	28226
87	28987
88	30213
89	32024
90	33146
91	33757
92	34348
93	34706
94	35046
95	35175
96	36090
97	37227
98	39155
99	39328
100	40763
101	41438
102	42340
103	43149
104	43402
105	43120
106	43423
107	44483
108	45938
109	47441
110	47652
111	49157
112	49364
113	50005
114	51150
115	50496
116	49797
117	50808
118	51451
119	53591
120	52861
121	54003
122	55042
123	55085
124	56099
125	55565
126	55138
127	55394
128	55458
129	57389
130	57078
131	58229
132	58196
133	59011
134	60441
135	59716
136	59349
137	59100
138	58864
139	62010
140	59838
141	60306
142	61328
143	60907
144	61442
145	60873
146	62153
147	61040
148	61356
149	61061
150	61186
151	61271
152	61537
153	62339
154	62518
155	62356
156	62515
157	62400
158	62268
159	61551
160	61949
161	62171
162	61986
163	62612
164	62606
165	62979
166	62250
