## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice46_insert_size_histogram.pdf INPUT=lice46.sorted.bam OUTPUT=alignment_metrics/lice46_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 00:29:36 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
224	83	2	1737575	250.102764	139.02531	6935323	FR	33	65	99	133	167	207	251	321	431	933			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	147
3	529
4	2163
5	373
6	37
7	31
8	41
9	71
10	50
11	52
12	49
13	74
14	227
15	150
16	256
17	162
18	175
19	32824
20	27056
21	12945
22	10974
23	4689
24	4583
25	14145
26	4525
27	4582
28	3946
29	3679
30	2649
31	2758
32	17437
33	8688
34	9329
35	15744
36	3160
37	7685
38	9772
39	2793
40	1745
41	1919
42	9219
43	2084
44	2093
45	2962
46	2150
47	2815
48	2357
49	2939
50	2676
51	2675
52	6290
53	2804
54	3051
55	3194
56	3372
57	3626
58	4085
59	4098
60	4264
61	4492
62	4653
63	4903
64	5248
65	5212
66	5934
67	5887
68	6671
69	6591
70	6693
71	6860
72	7091
73	7092
74	7370
75	8181
76	7760
77	8494
78	9105
79	9705
80	9509
81	9702
82	10032
83	10229
84	10267
85	11108
86	11475
87	11699
88	11893
89	12351
90	13030
91	12960
92	13027
93	13435
94	13376
95	13775
96	14237
97	14599
98	14924
99	15856
100	15965
101	16209
102	16569
103	16869
104	16816
105	17101
106	16670
107	17308
108	18270
109	19072
110	18932
111	19461
112	19542
113	19794
114	19749
115	19347
116	19143
117	19744
118	20265
119	21232
120	20859
121	21262
122	21315
123	21449
124	21765
125	21357
126	21390
127	21669
128	22001
129	22813
130	22659
131	22546
132	23044
133	22975
134	24062
135	23619
136	23759
137	23130
138	23058
139	23926
140	24242
141	24147
142	24221
143	24179
144	24061
145	23871
146	24531
147	23828
148	24099
149	24272
150	24083
151	24016
152	24153
153	24780
154	24503
155	24630
156	24504
157	24391
158	24367
159	24219
160	24273
161	24234
162	24730
163	25006
164	24672
165	24891
166	24647
167	24763
168	24227
169	24472
170	24290
171	24245
172	24606
173	24436
174	24376
175	24280
176	24722
177	24475
178	24036
179	23845
180	24165
181	24290
182	23859
183	24244
184	24048
185	23959
186	24296
187	24501
188	24016
189	23511
190	23604
191	23495
192	23470
193	23664
194	23803
195	23340
196	23679
197	23418
198	23236
199	23348
200	23146
201	23407
202	23022
203	22680
204	22916
205	23072
206	22534
207	23192
208	22261
209	22963
210	22469
211	22197
212	22166
213	22220
214	22520
215	22149
216	22179
217	22079
218	21904
219	21854
220	21666
221	21912
222	21630
223	21370
224	21211
225	21366
226	21424
227	21417
228	21261
229	20897
230	21274
231	20823
232	20346
233	20522
234	20470
235	20597
236	20671
237	20427
238	20496
239	20251
240	20075
241	20292
242	20152
243	19523
244	19695
245	19480
246	19577
247	19519
248	19516
249	19257
250	19107
251	18968
252	18943
253	18849
254	18657
255	18759
256	18536
257	18254
258	18514
259	18586
260	18316
261	18471
262	18478
263	17896
264	17923
265	17908
266	17984
267	17846
268	17864
269	17595
270	17339
271	17611
272	17245
273	17258
274	16925
275	17138
276	17135
277	16936
278	16731
279	16661
280	16714
281	16296
282	16513
283	16439
284	16392
285	16023
286	16027
287	16134
288	16130
289	16069
290	15916
291	15589
292	15897
293	15677
294	15758
295	15526
296	15691
297	15243
298	15237
299	15276
300	15056
301	14781
302	14840
303	14688
304	14568
305	14681
306	14216
307	14529
308	14213
309	14382
310	14169
311	14126
312	14130
313	13835
314	13937
315	13839
316	13765
317	13664
318	13560
319	13355
320	13584
321	13442
322	13187
323	13186
324	13050
325	12826
326	12938
327	12686
328	12772
329	12752
330	12658
331	12513
332	12538
333	12437
334	12188
335	12218
336	12268
337	11999
338	11831
339	12060
340	11986
341	11788
342	11663
343	11590
344	11735
345	11510
346	11297
347	11351
348	11478
349	11069
350	11036
351	10868
352	11048
353	10973
354	11013
355	11019
356	10703
357	10597
358	10705
359	10405
360	10343
361	10451
362	10322
363	10152
364	10071
365	10310
366	9950
367	9941
368	10026
369	9793
370	9849
371	9622
372	9761
373	9458
374	9307
375	9504
376	9214
377	9497
378	9249
379	9280
380	9177
381	9264
382	8837
383	8984
384	8882
385	8881
386	8975
387	8775
388	8809
389	8578
390	8560
391	8643
392	8510
393	8376
394	8238
395	8439
396	8257
397	8079
398	7986
399	7875
400	7971
401	7750
402	7628
403	7635
404	7579
405	7660
406	7759
407	7617
408	7527
409	7463
410	7221
411	7297
412	7099
413	7382
414	7101
415	7075
416	7022
417	7121
418	6957
419	6832
420	6754
421	6778
422	6712
423	6754
424	6658
425	6601
426	6588
427	6478
428	6415
429	6307
430	6238
431	6250
432	6320
433	6181
434	6038
435	6144
436	6006
437	5949
438	5833
439	5871
440	6045
441	5620
442	5924
443	5680
444	5681
445	5504
446	5635
447	5666
448	5515
449	5543
450	5415
451	5249
452	5228
453	5266
454	5170
455	5132
456	5123
457	5238
458	4978
459	4872
460	5021
461	4907
462	4929
463	4913
464	4762
465	4837
466	4698
467	4732
468	4752
469	4738
470	4599
471	4548
472	4543
473	4415
474	4508
475	4277
476	4428
477	4401
478	4227
479	4349
480	4229
481	4149
482	4178
483	4197
484	4138
485	4095
486	3905
487	4025
488	4048
489	4038
490	3895
491	3869
492	3899
493	3901
494	3799
495	3747
496	3730
497	3671
498	3646
499	3511
500	3592
501	3651
502	3516
503	3447
504	3490
505	3396
506	3311
507	3353
508	3427
509	3288
510	3214
511	3244
512	3172
513	3296
514	3149
515	3101
516	3159
517	3043
518	3009
519	3094
520	3160
521	3055
522	3001
523	2965
524	2914
525	2854
526	2862
527	2954
528	2770
529	2914
530	2729
531	2751
532	2779
533	2728
534	2761
535	2655
536	2588
537	2594
538	2582
539	2606
540	2517
541	2576
542	2547
543	2522
544	2512
545	2426
546	2489
547	2390
548	2425
549	2346
550	2328
551	2368
552	2362
553	2288
554	2252
555	2292
556	2308
557	2139
558	2196
559	2203
560	2272
561	2102
562	2111
563	2187
564	2051
565	2070
566	2076
567	2021
568	1971
569	2004
570	1995
571	1916
572	1890
573	1948
574	1825
575	1922
576	1926
577	1810
578	1879
579	1767
580	1841
581	1836
582	1832
