## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice20_insert_size_histogram.pdf INPUT=lice20.sorted.bam OUTPUT=alignment_metrics/lice20_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:55:41 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
266	105	2	1165557	300.8301	173.110021	713569	FR	43	83	125	167	211	259	311	389	547	1171			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	53
3	132
4	407
5	100
6	5
7	5
8	6
9	16
10	10
11	10
12	10
13	6
14	14
15	10
16	17
17	22
18	16
19	2259
20	1381
21	866
22	667
23	519
24	514
25	712
26	461
27	423
28	301
29	299
30	252
31	212
32	613
33	511
34	504
35	971
36	181
37	361
38	474
39	233
40	153
41	132
42	309
43	170
44	155
45	180
46	188
47	200
48	181
49	212
50	209
51	209
52	373
53	220
54	234
55	231
56	292
57	260
58	270
59	309
60	352
61	344
62	365
63	395
64	332
65	388
66	429
67	438
68	493
69	527
70	556
71	539
72	553
73	586
74	541
75	650
76	629
77	671
78	640
79	772
80	798
81	749
82	667
83	794
84	773
85	801
86	897
87	945
88	925
89	882
90	985
91	1017
92	1020
93	1026
94	1028
95	1011
96	1121
97	1133
98	1148
99	1182
100	1234
101	1223
102	1231
103	1209
104	1350
105	1267
106	1307
107	1360
108	1386
109	1439
110	1376
111	1576
112	1447
113	1574
114	1578
115	1554
116	1471
117	1597
118	1669
119	1688
120	1661
121	1706
122	1753
123	1621
124	1733
125	1731
126	1723
127	1725
128	1652
129	1839
130	1721
131	1761
132	1816
133	1828
134	1919
135	1798
136	1916
137	1850
138	1897
139	1997
140	1927
141	2021
142	2006
143	1912
144	1966
145	1965
146	1906
147	1907
148	1930
149	1891
150	2030
151	1982
152	1986
153	2069
154	1973
155	1954
156	1972
157	1970
158	2035
159	1985
160	2027
161	2036
162	2034
163	2103
164	2075
165	2042
166	2069
167	2114
168	2035
169	1962
170	1986
171	1881
172	2092
173	2075
174	1977
175	2031
176	2089
177	1966
178	1975
179	1934
180	2000
181	2058
182	1980
183	2092
184	2013
185	2026
186	2128
187	2069
188	2014
189	2016
190	2038
191	2058
192	2030
193	2055
194	2109
195	1987
196	2015
197	2085
198	2014
199	2019
200	2031
201	2070
202	1979
203	1937
204	2050
205	2051
206	2023
207	1932
208	1969
209	1952
210	1894
211	2006
212	1999
213	2017
214	2064
215	1954
216	1955
217	2044
218	1957
219	1956
220	1908
221	1904
222	1972
223	1904
224	1941
225	1923
226	1852
227	1935
228	1859
229	1931
230	1913
231	1813
232	1813
233	1889
234	1869
235	1926
236	1863
237	1905
238	1912
239	1796
240	1833
241	1781
242	1796
243	1893
244	1708
245	1907
246	1804
247	1864
248	1846
249	1882
250	1816
251	1794
252	1723
253	1840
254	1779
255	1735
256	1841
257	1750
258	1787
259	1794
260	1702
261	1830
262	1750
263	1690
264	1701
265	1728
266	1755
267	1786
268	1780
269	1640
270	1727
271	1750
272	1741
273	1632
274	1729
275	1617
276	1732
277	1615
278	1692
279	1606
280	1682
281	1660
282	1633
283	1713
284	1635
285	1643
286	1597
287	1646
288	1565
289	1553
290	1507
291	1627
292	1553
293	1564
294	1483
295	1592
296	1578
297	1559
298	1534
299	1632
300	1525
301	1443
302	1562
303	1621
304	1586
305	1550
306	1603
307	1505
308	1490
309	1535
310	1547
311	1547
312	1462
313	1481
314	1445
315	1437
316	1444
317	1418
318	1495
319	1494
320	1395
321	1429
322	1417
323	1511
324	1466
325	1397
326	1444
327	1420
328	1423
329	1413
330	1372
331	1408
332	1440
333	1324
334	1309
335	1320
336	1400
337	1277
338	1394
339	1286
340	1363
341	1368
342	1208
343	1334
344	1365
345	1223
346	1295
347	1342
348	1262
349	1284
350	1296
351	1357
352	1286
353	1304
354	1293
355	1243
356	1175
357	1254
358	1297
359	1257
360	1171
361	1209
362	1243
363	1138
364	1210
365	1151
366	1241
367	1202
368	1195
369	1185
370	1152
371	1149
372	1137
373	1172
374	1119
375	1125
376	1202
377	1090
378	1100
379	1135
380	1147
381	1101
382	1152
383	1149
384	1074
385	1085
386	1063
387	1088
388	1015
389	1072
390	1107
391	1022
392	1064
393	1070
394	1060
395	995
396	999
397	1048
398	1056
399	1035
400	1061
401	998
402	1037
403	1007
404	948
405	959
406	993
407	977
408	987
409	1006
410	983
411	993
412	970
413	1022
414	964
415	988
416	912
417	935
418	932
419	1030
420	918
421	910
422	873
423	933
424	946
425	967
426	856
427	908
428	866
429	931
430	866
431	895
432	862
433	862
434	874
435	813
436	888
437	840
438	820
439	807
440	864
441	856
442	862
443	800
444	896
445	793
446	800
447	784
448	854
449	805
450	795
451	837
452	858
453	790
454	822
455	762
456	734
457	784
458	713
459	746
460	725
461	735
462	733
463	714
464	779
465	669
466	697
467	698
468	704
469	749
470	672
471	747
472	712
473	728
474	683
475	697
476	685
477	700
478	666
479	644
480	709
481	648
482	695
483	685
484	705
485	640
486	657
487	623
488	602
489	679
490	650
491	656
492	602
493	625
494	604
495	575
496	609
497	549
498	594
499	576
500	593
501	604
502	572
503	644
504	595
505	575
506	559
507	605
508	571
509	619
510	551
511	567
512	592
513	556
514	567
515	522
516	530
517	542
518	546
519	540
520	542
521	499
522	548
523	522
524	521
525	565
526	564
527	494
528	480
529	520
530	494
531	506
532	509
533	503
534	509
535	510
536	440
537	486
538	511
539	489
540	494
541	488
542	479
543	464
544	469
545	461
546	438
547	459
548	430
549	435
550	479
551	449
552	456
553	439
554	403
555	444
556	430
557	458
558	404
559	448
560	435
561	382
562	436
563	384
564	412
565	376
566	436
567	403
568	389
569	408
570	390
571	371
572	392
573	402
574	369
575	363
576	385
577	415
578	367
579	369
580	386
581	372
582	366
583	372
584	349
585	371
586	385
587	369
588	334
589	338
590	331
591	360
592	364
593	356
594	367
595	360
596	335
597	352
598	346
599	359
600	332
601	319
602	369
603	330
604	304
605	306
606	292
607	275
608	300
609	333
610	296
611	293
612	291
613	306
614	319
615	293
616	272
617	276
618	307
619	277
620	276
621	318
622	278
623	298
624	238
625	267
626	264
627	277
628	260
629	266
630	258
631	254
632	272
633	263
634	261
635	258
636	291
637	238
638	255
639	250
640	241
641	239
642	248
643	280
644	247
645	246
646	259
647	260
648	237
649	257
650	240
651	231
652	236
653	211
654	212
655	221
656	213
657	223
658	209
659	238
660	233
661	227
662	222
663	254
664	230
665	204
666	194
667	222
668	205
669	245
670	213
671	191
672	190
673	207
674	204
675	212
676	195
677	195
678	219
679	199
680	192
681	184
682	184
683	180
684	175
685	201
686	202
687	193
688	164
689	160
690	171
691	182
692	199
693	173
694	175
695	172
696	183
697	182
698	147
699	161
700	173
701	180
702	152
703	170
704	165
705	176
706	167
707	142
708	177
709	131
710	131
711	140
712	141
713	160
714	158
715	157
716	160
717	163
718	149
719	166
720	146
721	147
722	163
723	146
724	132
725	127
726	140
727	129
728	119
729	127
730	131
731	134
732	133
733	131
734	120
735	141
736	116
737	128
738	128
739	134
740	130
741	136
742	135
743	116
744	120
745	132
746	141
747	134
748	106
749	149
750	127
751	117
752	137
753	107
754	105
755	128
756	111
757	116
758	113
759	110
760	97
761	130
762	94
763	93
764	92
765	126
766	103
767	106
768	81
769	116
770	99
771	90
772	80
773	71
774	104
775	104
776	96
777	97
778	101
779	107
780	85
781	88
782	82
783	84
784	90
785	95
786	107
787	96
788	100
789	86
790	97
791	75
792	91
793	76
794	95
795	86
796	83
797	86
798	97
799	82
800	78
801	80
802	83
803	76
804	96
805	72
806	92
807	86
808	68
809	91
810	97
811	70
812	75
813	70
814	82
815	75
816	89
817	79
818	71
819	84
820	68
821	62
822	68
823	78
824	58
825	67
826	57
827	67
828	61
829	66
830	72
831	85
832	66
833	73
834	80
835	70
836	74
837	58
838	60
839	69
840	64
841	65
842	70
843	60
844	61
845	55
846	52
847	54
848	63
849	52
850	71
851	69
852	71
853	59
854	56
855	55
856	47
857	52
858	57
859	58
860	47
861	64
862	51
863	55
864	52
865	59
866	55
867	57
868	45
869	47
870	49
871	48
872	57
873	47
874	50
875	44
876	44
877	48
878	46
879	51
880	50
881	46
882	40
883	43
884	50
885	48
886	39
887	45
888	44
889	35
890	45
891	53
892	44
893	51
894	41
895	43
896	39
897	35
898	32
899	47
900	32
901	44
902	47
903	52
904	45
905	46
906	32
907	44
908	33
909	38
910	36
911	36
912	45
913	36
914	36
915	30
916	30
917	32
918	35
919	41
920	29
921	21
922	32
923	39
924	35
925	23
926	33
927	30
928	34
929	33
930	34
931	30
932	33
933	23
934	22
935	31
936	36
937	29
938	26
939	24
940	26
941	29
942	33
943	27
944	22
945	37
946	30
947	28
948	25
949	13
950	20
951	28
952	18
953	28
954	30
955	18
956	26
957	18
958	23
959	23
960	26
961	22
962	24
963	20
964	17
965	18
966	20
967	21
968	20
969	24
970	15
971	19
972	11
973	19
974	23
975	18
976	29
977	15
978	22
979	23
980	19
981	26
982	23
983	18
984	21
985	25
986	20
987	19
988	34
989	20
990	22
991	13
992	14
993	18
994	18
995	16
996	14
997	18
998	11
999	22
1000	19
1001	12
1002	15
1003	21
1004	16
1005	23
1006	22
1007	13
1008	12
1009	23
1010	21
1011	19
1012	21
1013	18
1014	16
1015	14
1016	17
1017	23
1018	17
1019	21
1020	20
1021	19
1022	26
1023	13
1024	15
1025	9
1026	13
1027	13
1028	6
1029	6
1030	12
1031	10
1032	9
1033	10
1034	8
1035	10
1036	14
1037	12
1038	12
1039	11
1040	12
1041	7
1042	8
1043	4
1044	13
1045	15
1046	9
1047	8
1048	13
1049	16
1050	11
1051	9
1052	4
1053	21
1054	8
1055	7
1056	10
1057	7
1058	11
1059	3
1060	3
1061	11
1062	9
1063	9
1064	8
1065	6
1066	6
1067	4
1068	5
1069	7
1070	8
1071	4
1072	6
1073	9
1074	7
1075	3
1076	5
1077	5
1078	8
1079	10
1080	4
1081	5
1082	5
1083	6
1084	9
1085	5
1086	6
1087	3
1088	8
1089	4
1090	5
1091	1
1092	10
1093	4
1094	6
1095	10
1096	3
