## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice10_insert_size_histogram.pdf INPUT=lice10.sorted.bam OUTPUT=alignment_metrics/lice10_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:46:59 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
256	111	2	1530153	284.744016	181.925604	924710	FR	45	87	131	177	223	277	347	471	549	1173			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	29
3	82
4	310
5	70
6	5
7	10
8	2
9	15
10	5
11	10
12	9
13	14
14	9
15	16
16	10
17	30
18	24
19	40379
20	18966
21	7938
22	3532
23	1849
24	960
25	864
26	720
27	578
28	502
29	416
30	306
31	290
32	409
33	376
34	299
35	467
36	197
37	280
38	285
39	163
40	155
41	160
42	210
43	232
44	220
45	179
46	170
47	226
48	238
49	231
50	226
51	305
52	233
53	278
54	262
55	299
56	329
57	328
58	408
59	320
60	400
61	398
62	380
63	420
64	435
65	434
66	458
67	516
68	564
69	529
70	582
71	614
72	611
73	691
74	648
75	610
76	744
77	739
78	795
79	829
80	864
81	878
82	813
83	923
84	936
85	902
86	928
87	1070
88	1003
89	1096
90	1186
91	1141
92	1208
93	1192
94	1206
95	1109
96	1238
97	1264
98	1290
99	1383
100	1473
101	1392
102	1442
103	1481
104	1445
105	1443
106	1465
107	1580
108	1644
109	1657
110	1688
111	1754
112	1621
113	1677
114	1765
115	1669
116	1747
117	1811
118	1847
119	1867
120	1875
121	1937
122	2009
123	2106
124	1963
125	1969
126	1965
127	1890
128	2022
129	2067
130	2141
131	2129
132	2042
133	2095
134	2124
135	2217
136	2117
137	2054
138	2101
139	2204
140	2241
141	2251
142	2298
143	2210
144	2177
145	2201
146	2188
147	2273
148	2315
149	2224
150	2246
151	2391
152	2269
153	2403
154	2374
155	2306
156	2354
157	2360
158	2270
159	2315
160	2398
161	2379
162	2307
163	2407
164	2380
165	2442
166	2457
167	2300
168	2344
169	2376
170	2478
171	2400
172	2431
173	2418
174	2432
175	2371
176	2488
177	2311
178	2445
179	2375
180	2363
181	2332
182	2528
183	2523
184	2362
185	2412
186	2327
187	2440
188	2459
189	2380
190	2385
191	2422
192	2371
193	2406
194	2396
195	2429
196	2382
197	2391
198	2419
199	2429
200	2362
201	2436
202	2325
203	2337
204	2373
205	2288
206	2319
207	2383
208	2462
209	2376
210	2316
211	2235
212	2383
213	2348
214	2312
215	2285
216	2399
217	2428
218	2313
219	2403
220	2327
221	2326
222	2338
223	2330
224	2364
225	2284
226	2300
227	2371
228	2318
229	2371
230	2213
231	2271
232	2286
233	2331
234	2209
235	2255
236	2207
237	2336
238	2304
239	2146
240	2160
241	2250
242	2214
243	2133
244	2254
245	2164
246	2140
247	2231
248	2181
249	2263
250	2114
251	2067
252	2191
253	2127
254	2162
255	2068
256	2139
257	2137
258	2097
259	2158
260	2177
261	2136
262	2095
263	2081
264	2092
265	2098
266	2144
267	2052
268	2082
269	2078
270	2065
271	1978
272	2086
273	1942
274	2031
275	2119
276	2055
277	2119
278	2090
279	2074
280	2132
281	1972
282	2006
283	2105
284	1996
285	1985
286	1988
287	2005
288	1932
289	2020
290	2027
291	1929
292	1958
293	1858
294	1921
295	1940
296	1961
297	1917
298	1864
299	1871
300	1904
301	1921
302	1963
303	1951
304	1780
305	1891
306	1822
307	1828
308	1816
309	1822
310	1819
311	1865
312	1762
313	1830
314	1883
315	1860
316	1887
317	1760
318	1731
319	1751
320	1714
321	1825
322	1763
323	1803
324	1660
325	1707
326	1732
327	1785
328	1706
329	1730
330	1688
331	1752
332	1738
333	1728
334	1659
335	1647
336	1684
337	1674
338	1632
