## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice58_insert_size_histogram.pdf INPUT=lice58.sorted.bam OUTPUT=alignment_metrics/lice58_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 00:38:59 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
190	77	19	687	216.279503	127.495795	161	FR	25	45	83	117	155	201	245	337	403	959			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
19	6
20	1
21	2
22	1
24	1
30	1
35	1
36	1
59	1
62	1
64	1
69	1
75	1
78	1
79	1
82	1
85	1
87	1
88	1
90	1
92	1
96	1
104	1
109	3
110	1
115	1
119	1
121	1
123	1
126	1
129	1
137	1
141	2
142	3
144	2
149	2
153	1
154	2
155	1
156	1
158	1
161	1
166	1
168	2
171	1
172	6
174	1
175	1
176	1
178	2
179	1
182	2
184	2
185	1
186	1
189	1
190	2
192	1
194	1
195	1
201	1
202	2
206	2
209	1
211	1
212	1
213	1
214	1
223	1
224	1
228	1
231	1
235	1
238	1
239	1
244	1
248	2
251	4
254	1
257	1
261	2
263	1
267	1
276	2
281	1
282	3
283	1
287	1
291	3
301	1
303	1
306	1
311	1
312	1
316	1
326	1
332	1
340	1
344	1
348	1
351	1
355	1
361	1
372	1
381	1
388	1
389	1
390	1
391	1
398	2
410	1
412	1
420	1
429	2
433	1
452	1
455	1
475	1
476	1
481	1
514	1
669	1
687	1

