## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice60_insert_size_histogram.pdf INPUT=lice60.sorted.bam OUTPUT=alignment_metrics/lice60_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 00:39:11 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
192	66	4	895	214.472981	115.770871	3444	FR	25	49	77	103	133	169	207	263	367	807			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
4	1
19	22
20	10
21	8
22	5
23	2
24	4
25	9
26	6
27	2
28	1
29	5
30	1
32	2
34	4
35	5
36	1
37	1
38	4
40	5
41	5
42	1
44	2
46	1
48	3
49	2
50	1
51	1
52	2
53	3
54	3
55	4
56	2
57	3
58	1
59	1
60	1
61	5
62	1
63	4
64	3
65	6
66	8
67	7
68	2
69	5
70	4
71	5
72	2
73	6
74	8
75	5
76	8
77	4
78	6
79	2
80	10
81	6
82	8
83	11
84	8
85	10
86	8
87	12
88	7
89	10
90	11
91	6
92	13
93	8
94	11
95	13
96	9
97	12
98	11
99	6
100	11
101	11
102	19
103	10
104	14
105	11
106	15
107	14
108	15
109	12
110	14
111	13
112	5
113	16
114	17
115	7
116	14
117	21
118	13
119	13
120	13
121	10
122	6
123	8
124	17
125	9
126	12
127	10
128	8
129	12
130	14
131	11
132	19
133	8
134	14
135	16
136	27
137	12
138	11
139	16
140	13
141	20
142	20
143	15
144	20
145	18
146	14
147	13
148	17
149	15
150	12
151	18
152	14
153	17
154	11
155	20
156	10
157	14
158	18
159	15
160	9
161	11
162	15
163	20
164	14
165	18
166	24
167	13
168	14
169	20
170	12
171	13
172	24
173	15
174	14
175	8
176	15
177	19
178	9
179	14
180	16
181	8
182	18
183	14
184	7
185	17
186	13
187	14
188	22
189	19
190	12
191	10
192	21
193	12
194	16
195	20
196	10
197	19
198	10
199	13
200	14
201	8
202	7
203	20
204	9
205	5
206	15
207	12
208	16
209	15
210	19
211	8
212	11
213	10
214	16
215	16
216	21
217	16
218	9
219	15
220	11
221	7
222	9
223	14
224	11
225	7
226	8
227	10
228	9
229	15
230	10
231	9
232	10
233	12
234	12
235	7
236	8
237	15
238	5
239	7
240	10
241	17
242	8
243	13
244	8
245	13
246	8
247	10
248	8
249	3
250	7
251	8
252	9
253	7
254	10
255	9
256	9
257	7
258	10
259	6
260	11
261	4
262	4
263	7
264	5
265	9
266	12
267	5
268	9
269	12
270	4
271	9
272	9
273	7
274	4
275	4
276	6
277	4
278	9
279	5
280	5
281	6
282	12
283	2
284	8
285	5
286	5
287	5
288	11
289	7
290	7
291	6
292	7
293	5
294	7
295	7
296	3
297	8
298	7
299	11
300	5
301	8
302	8
303	4
304	6
305	5
306	7
307	6
308	3
309	9
310	7
311	5
312	7
313	3
314	7
315	7
316	8
317	6
318	5
319	6
320	5
321	8
322	5
323	8
324	9
325	3
326	5
327	8
328	5
329	5
330	6
331	5
332	7
333	7
334	3
335	6
336	4
337	6
338	2
339	3
340	5
341	1
342	2
343	5
344	3
345	2
346	5
347	3
348	7
349	7
350	8
351	1
352	4
353	4
354	1
355	3
356	5
357	3
358	1
359	6
360	3
361	1
362	4
363	1
364	3
365	7
367	2
368	1
369	3
370	4
371	1
372	4
373	5
374	1
375	4
376	5
377	4
378	5
379	5
380	4
381	1
382	3
383	4
384	4
386	6
387	1
388	2
389	7
390	3
391	1
393	2
394	4
395	3
396	8
397	2
398	2
399	1
400	3
401	5
402	4
403	1
404	1
405	4
406	2
407	3
408	2
409	2
410	4
411	2
412	1
413	1
414	1
415	4
416	1
417	3
418	1
419	2
420	4
421	2
422	1
424	1
425	4
426	4
427	1
428	4
429	5
430	2
431	4
432	1
433	1
434	3
435	1
436	3
437	2
438	2
439	5
440	6
441	2
442	2
443	2
444	2
445	4
446	1
447	1
448	2
449	2
450	2
451	1
452	2
453	1
455	1
456	1
457	1
458	3
459	1
460	1
463	1
464	1
466	1
467	2
468	1
469	2
471	2
472	1
473	2
474	1
475	2
476	3
477	1
478	1
480	2
482	2
483	1
484	3
486	1
487	1
489	2
491	1
492	1
493	1
495	3
496	1
497	1
498	2
499	1
501	1
502	1
503	1
505	1
506	1
507	1
509	1
513	2
514	3
515	1
516	2
517	1
519	1
520	1
521	1
522	1
524	1
525	1
526	1
528	1
533	1
537	3
538	2
539	1
543	1
546	1
547	1
548	1
554	1
555	1
559	1
564	1
566	1
568	1
569	1
570	1
571	1
572	1
582	1
585	2
587	1
588	1
591	1
595	1
597	1
612	1
613	2
614	1
619	1
620	1
622	1
623	1
627	1
629	1
630	1
633	1
