## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice81_insert_size_histogram.pdf INPUT=lice81.sorted.bam OUTPUT=alignment_metrics/lice81_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 01:28:35 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
192	66	2	2056268	212.772127	111.372261	10122119	FR	27	51	77	105	133	163	201	257	347	749			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	199
3	593
4	2424
5	376
6	69
7	82
8	65
9	166
10	78
11	92
12	84
13	96
14	94
15	106
16	147
17	199
18	225
19	36160
20	21195
21	25944
22	19436
23	20276
24	10138
25	9937
26	8663
27	8718
28	7446
29	7144
30	5804
31	5576
32	10588
33	8977
34	12955
35	13918
36	6259
37	5326
38	6917
39	6878
40	9466
41	5095
42	4313
43	5048
44	4361
45	4529
46	4733
47	5207
48	5417
49	5924
50	5743
51	6078
52	6241
53	6295
54	6926
55	7192
56	7560
57	8210
58	8567
59	9175
60	9240
61	10598
62	9981
63	10658
64	11099
65	11193
66	11868
67	12234
68	14114
69	13538
70	13831
71	13988
72	14653
73	14983
74	15547
75	16209
76	16744
77	18541
78	19957
79	19845
80	20116
81	20196
82	20556
83	21238
84	21381
85	22934
86	22686
87	23818
88	24662
89	25017
90	26107
91	26453
92	26634
93	27095
94	27334
95	28145
96	28950
97	29358
98	30523
99	31324
100	31752
101	32367
102	33133
103	33937
104	34998
105	34535
106	34145
107	34884
108	35684
109	36804
110	37310
111	37948
112	37961
113	38388
114	38967
115	38585
116	38676
117	39773
118	39783
119	40759
120	41157
121	41472
122	41850
123	41562
124	42353
125	41917
126	41955
127	42186
128	42283
129	43151
130	43230
131	43245
132	43615
133	43991
134	44300
135	44214
136	44513
137	44335
138	44354
139	44913
140	44088
141	44779
142	45271
143	45239
144	45336
145	45013
146	45076
147	44535
148	45006
149	44847
150	44879
151	45426
152	45067
153	45101
154	45231
155	45346
156	44815
157	45242
158	44852
159	44829
160	44546
161	44554
162	44335
163	44405
164	44639
165	44541
166	44175
167	44523
168	43900
169	43280
170	43430
171	43233
172	44116
173	42807
174	43328
175	43219
176	42848
177	42710
178	42604
179	42309
180	42057
181	42159
182	42186
183	41836
184	41688
185	41468
186	41497
187	41464
188	40609
189	40692
190	40151
191	40301
192	39937
193	39818
194	39569
195	39695
196	39457
197	39676
198	39168
199	38711
200	38520
201	38278
202	37879
203	38177
204	37563
205	37487
206	37550
207	37383
208	36599
209	36552
210	37065
211	36232
212	36347
213	36430
214	35225
215	35320
216	34857
217	35017
218	34730
219	34260
220	34245
221	34359
222	33768
223	33516
224	33411
225	33270
226	32787
227	33045
228	32745
229	32780
230	32145
231	31878
232	32011
233	31026
234	31295
235	31032
236	30984
237	30881
238	30430
239	30475
240	29711
241	29729
242	29476
243	29579
244	29587
245	28954
246	28494
247	28561
248	28518
249	28457
250	27886
251	28170
252	27233
253	27283
254	27124
255	26809
256	27117
257	26788
258	26633
259	25808
260	25768
261	25774
262	25393
263	25362
264	25303
265	25300
266	24686
267	24696
268	24573
269	24245
270	24139
271	23545
272	23587
273	23618
274	23497
275	23283
276	22521
277	22487
278	22767
279	22572
280	22435
281	22310
282	21916
283	21607
284	21660
285	21152
286	21345
287	20968
288	20898
289	20737
290	20918
291	20568
292	20201
293	20227
294	19957
295	19941
296	19499
297	19407
298	19155
299	19364
300	18714
301	18729
302	18692
303	18486
304	18609
305	17937
306	17753
307	17834
308	17985
309	17801
310	17694
311	17332
312	17073
313	17131
314	16750
315	16650
