## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice19_insert_size_histogram.pdf INPUT=lice19.sorted.bam OUTPUT=alignment_metrics/lice19_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Sep 28 23:55:13 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
229	94	2	1165630	262.731379	160.611169	47236	FR	37	75	113	149	189	231	285	383	505	1101			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	4
3	17
4	53
5	17
6	1
7	1
8	1
11	1
13	1
14	5
15	1
16	3
17	4
18	4
19	343
20	248
21	123
22	88
23	51
24	71
25	125
26	61
27	35
28	33
29	21
30	20
31	19
32	165
33	125
34	77
35	232
36	20
37	59
38	73
39	16
40	13
41	11
42	66
43	21
44	10
45	25
46	18
47	15
48	22
49	19
50	25
51	20
52	68
53	17
54	20
55	11
56	29
57	31
58	18
59	27
60	29
61	25
62	23
63	35
64	35
65	35
66	46
67	33
68	60
69	42
70	48
71	47
72	51
73	53
74	44
75	65
76	46
77	76
78	40
79	72
80	61
81	67
82	71
83	52
84	55
85	70
86	75
87	81
88	89
89	81
90	81
91	77
92	89
93	85
94	89
95	82
96	127
97	103
98	90
99	121
100	108
101	108
102	123
103	115
104	104
105	121
106	97
107	102
108	124
109	121
110	116
111	123
112	140
113	146
114	128
115	119
116	106
117	142
118	139
119	139
120	135
121	161
122	163
123	157
124	145
125	122
126	139
127	148
128	139
129	155
130	164
131	145
132	147
133	155
134	167
135	151
136	132
137	174
138	130
139	145
140	138
141	147
142	163
143	169
144	156
145	141
146	149
147	146
148	135
149	145
150	164
151	165
152	161
153	158
154	141
155	147
156	147
157	151
158	157
159	144
160	156
161	154
162	175
163	156
164	173
165	161
166	149
167	151
168	139
169	168
170	165
171	141
172	176
173	156
174	148
175	172
176	144
177	136
178	139
179	132
180	148
181	157
182	126
183	148
184	160
185	165
186	165
187	127
188	163
189	166
190	129
191	131
192	141
193	143
194	146
195	124
196	167
197	139
198	151
199	144
200	142
201	161
202	132
203	154
204	140
205	133
206	126
207	165
208	129
209	138
210	137
211	133
212	165
213	125
214	138
215	166
216	146
217	121
218	109
219	125
220	139
221	148
222	113
223	132
224	128
225	130
226	143
227	122
228	148
229	118
230	135
231	125
232	116
233	121
234	123
235	113
236	142
237	128
238	118
239	136
240	118
241	121
242	122
243	108
244	126
245	99
246	135
247	110
248	121
249	105
250	101
251	114
252	129
253	100
254	124
255	111
256	106
257	124
258	109
259	92
260	98
261	132
262	101
263	96
264	98
265	108
266	107
267	108
268	97
269	97
270	106
271	127
272	111
273	137
274	113
275	112
276	113
277	94
278	94
279	83
280	102
281	97
282	109
283	91
284	94
285	102
286	84
287	105
288	104
289	127
290	91
291	100
292	74
293	98
294	116
295	84
296	104
297	84
298	107
299	93
300	89
301	111
302	75
303	112
304	97
305	114
306	86
307	85
308	82
309	81
310	95
311	103
312	89
313	100
314	92
315	80
316	60
317	96
318	107
319	84
320	85
321	86
322	78
323	97
324	79
325	75
326	89
327	94
328	78
329	84
330	71
331	96
332	96
333	68
334	79
335	81
336	65
337	63
338	73
339	84
340	89
341	69
342	57
343	73
344	79
345	89
346	77
347	66
348	83
349	75
350	64
