## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice47_insert_size_histogram.pdf INPUT=lice47.sorted.bam OUTPUT=alignment_metrics/lice47_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 00:31:59 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
248	95	2	2436735	277.846682	154.32938	4262371	FR	39	75	113	151	191	233	281	351	487	1021			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	237
3	1052
4	4412
5	644
6	24
7	28
8	42
9	62
10	40
11	45
12	24
13	44
14	71
15	71
16	89
17	84
18	90
19	11320
20	7694
21	4432
22	3769
23	2765
24	2452
25	4152
26	2553
27	2409
28	2105
29	2059
30	1578
31	1394
32	4212
33	2805
34	3502
35	4599
36	1286
37	2255
38	3047
39	1218
40	989
41	1003
42	2671
43	1092
44	1122
45	1242
46	1165
47	1284
48	1366
49	1596
50	1493
51	1547
52	2325
53	1587
54	1677
55	1763
56	1941
57	2070
58	2245
59	2377
60	2444
61	2514
62	2451
63	2557
64	2761
65	2805
66	3075
67	3105
68	3372
69	3757
70	3626
71	3759
72	3911
73	3927
74	4127
75	4210
76	4293
77	4469
78	4968
79	5088
80	5011
81	5314
82	5204
83	5372
84	5441
85	5643
86	5940
87	6056
88	6220
89	6698
90	6879
91	6982
92	7007
93	7097
94	7119
95	7287
96	7285
97	7548
98	7990
99	8247
100	8329
101	8327
102	8651
103	8777
104	8863
105	8688
106	8984
107	8968
108	9270
109	9752
110	9691
111	9997
112	9954
113	10244
114	10252
115	10176
116	10231
117	10464
118	10789
119	11578
120	11026
121	11004
122	11281
123	11576
124	11820
125	11519
126	11237
127	11384
128	11594
129	12141
130	12049
131	12221
132	12047
133	12111
134	12953
135	12300
136	12428
137	12154
138	12659
139	13460
140	12777
141	12809
142	13230
143	13058
144	13177
145	12764
146	12712
147	12962
148	12938
149	12878
150	12985
151	13210
152	13170
153	13395
154	13395
155	13542
156	13164
157	12943
158	12937
159	13271
160	13506
161	13313
162	13383
163	13534
164	13499
165	13559
166	13369
167	13361
168	13279
169	13291
