## htsjdk.samtools.metrics.StringHeader
# picard.analysis.CollectInsertSizeMetrics HISTOGRAM_FILE=alignment_metrics/lice72_insert_size_histogram.pdf INPUT=lice72.sorted.bam OUTPUT=alignment_metrics/lice72_insert_metrics.txt    DEVIATIONS=10.0 MINIMUM_PCT=0.05 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 29 01:00:53 PDT 2017

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
171	58	2	960064	190.390203	99.400172	1009322	FR	23	45	69	93	117	145	177	225	309	683			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
2	13
3	18
4	128
5	13
6	9
7	9
8	2
9	13
10	5
11	11
12	4
13	5
14	4
15	18
16	12
17	15
18	13
19	2983
20	2446
21	1362
22	1279
23	812
24	808
25	1491
26	834
27	949
28	716
29	698
30	587
31	550
32	1211
33	873
34	892
35	1358
36	518
37	780
38	1006
39	561
40	536
41	532
42	939
43	611
44	641
45	683
46	788
47	716
48	810
49	952
50	916
51	956
52	1009
53	1031
54	1026
55	1045
56	1170
57	1190
58	1324
59	1383
60	1442
61	1523
62	1535
63	1569
64	1642
65	1688
66	1771
67	1820
68	1988
69	2052
70	2138
71	2153
72	2230
73	2344
74	2330
75	2482
76	2374
77	2571
78	2684
79	2791
80	2951
81	2955
82	3032
83	3179
84	3094
85	3198
86	3238
87	3324
88	3403
89	3598
90	3656
91	3859
92	3977
93	3916
94	3817
95	4083
96	3882
97	3932
98	4170
99	4336
100	4436
101	4317
102	4440
103	4535
104	4441
105	4480
106	4644
107	4490
108	4646
109	4752
110	4749
111	4946
112	4982
113	4933
114	4939
115	5017
116	4902
117	4909
118	4947
119	4978
120	5157
121	5024
122	5083
123	5152
124	5245
125	5194
126	5274
127	5121
128	5098
129	5195
130	5090
131	5375
132	5228
133	5288
134	5217
135	5253
136	5047
137	5043
138	5029
139	5166
140	5122
141	5211
142	5150
143	5156
144	5129
145	4988
146	5210
147	5150
148	4976
149	4879
150	4985
151	4877
152	5005
153	4960
154	4894
155	4967
156	4801
157	5019
158	4730
159	4718
160	4837
161	4774
162	4837
163	4672
164	4550
165	4707
166	4862
167	4583
168	4573
169	4523
170	4517
171	4449
172	4388
173	4385
174	4488
175	4560
176	4309
177	4306
178	4309
179	4248
180	4365
181	4172
182	4176
183	4185
184	4247
185	4151
186	4119
187	4086
188	4075
189	3994
190	3950
191	4085
192	3919
193	3806
194	3947
195	3910
196	3854
197	3891
198	3818
199	3871
200	3682
201	3792
202	3719
203	3712
204	3682
205	3536
206	3582
207	3596
208	3486
209	3495
210	3389
211	3455
212	3328
213	3330
214	3379
215	3210
216	3390
217	3228
218	3253
219	3179
220	3181
221	3175
222	3110
223	3055
224	3084
225	3084
226	3190
